=== Rodada 1 | s=3 | T=200 | 200 repl. ===

-- Rep 1 (seed_tec=1382, seed_ts=1744) --
Cliente  |   Caixa   |   TEC    |    TS    |  Chegada   |  Início Serv. |  Fim Serv.  |  T. Fila  |  T. Sistema  |  T. Ocioso 
   37    |     2     |  2.3651  |  9.0740  |  78.9727   |    95.0160    |   104.0901  |  16.0433  |   25.1173    |    0.0000  
   38    |     3     |  2.0472  | 13.7234  |  81.0200   |    99.3700    |   113.0934  |  18.3501  |   32.0735    |    0.0000  
   39    |     1     |  0.9766  |  7.9713  |  81.9966   |    99.5103    |   107.4816  |  17.5137  |   25.4851    |    0.0000  
   40    |     2     |  0.2151  | 15.1428  |  82.2116   |    104.0901   |   119.2329  |  21.8784  |   37.0212    |    0.0000  
   41    |     1     |  1.7943  |  1.4348  |  84.0059   |    107.4816   |   108.9164  |  23.4757  |   24.9105    |    0.0000  
   42    |     1     |  0.2455  |  4.5293  |  84.2514   |    108.9164   |   113.4457  |  24.6650  |   29.1943    |    0.0000  
   43    |     3     |  0.6663  |  9.1220  |  84.9176   |    113.0934   |   122.2154  |  28.1758  |   37.2978    |    0.0000  
   44    |     1     |  3.9644  |  1.2759  |  88.8821   |    113.4457   |   114.7216  |  24.5636  |   25.8396    |    0.0000  
   45    |     1     |  1.8392  | 11.1419  |  90.7213   |    114.7216   |   125.8635  |  24.0003  |   35.1422    |    0.0000  
   46    |     2     |  1.5886  |  2.1516  |  92.3099   |    119.2329   |   121.3845  |  26.9229  |   29.0745    |    0.0000  
   47    |     2     |  0.1685  |  4.4837  |  92.4785   |    121.3845   |   125.8681  |  28.9060  |   33.3897    |    0.0000  
   48    |     3     |  0.8152  |  0.5872  |  93.2937   |    122.2154   |   122.8026  |  28.9218  |   29.5089    |    0.0000  
   49    |     3     |  0.2439  |  4.0046  |  93.5376   |    122.8026   |   126.8072  |  29.2650  |   33.2696    |    0.0000  
   50    |     1     |  4.2312  | 18.3022  |  97.7688   |    125.8635   |   144.1658  |  28.0948  |   46.3970    |    0.0000  
   51    |     2     |  2.4363  |  2.1233  |  100.2050  |    125.8681   |   127.9914  |  25.6631  |   27.7864    |    0.0000  
   52    |     3     |  2.9807  | 14.4534  |  103.1857  |    126.8072   |   141.2607  |  23.6215  |   38.0750    |    0.0000  
   53    |     2     |  1.0075  |  3.1016  |  104.1932  |    127.9914   |   131.0930  |  23.7982  |   26.8999    |    0.0000  
   54    |     2     |  0.1640  |  6.6129  |  104.3572  |    131.0930   |   137.7059  |  26.7358  |   33.3487    |    0.0000  
   55    |     2     |  1.3696  |  4.6654  |  105.7268  |    137.7059   |   142.3713  |  31.9792  |   36.6446    |    0.0000  
   56    |     3     |  4.3616  |  7.5625  |  110.0884  |    141.2607   |   148.8232  |  31.1723  |   38.7348    |    0.0000  
   57    |     2     |  2.0047  |  5.7672  |  112.0930  |    142.3713   |   148.1385  |  30.2783  |   36.0455    |    0.0000  
   58    |     1     |  1.1561  |  5.3466  |  113.2491  |    144.1658   |   149.5124  |  30.9167  |   36.2633    |    0.0000  
   59    |     2     |  1.2864  |  3.3371  |  114.5356  |    148.1385   |   151.4756  |  33.6029  |   36.9400    |    0.0000  
   60    |     3     |  0.7136  |  3.7704  |  115.2492  |    148.8232   |   152.5936  |  33.5740  |   37.3444    |    0.0000  
   61    |     1     |  2.9344  |  2.6839  |  118.1836  |    149.5124   |   152.1963  |  31.3289  |   34.0127    |    0.0000  
   62    |     2     |  2.7675  |  0.9509  |  120.9510  |    151.4756   |   152.4265  |  30.5246  |   31.4755    |    0.0000  
   63    |     1     |  1.3253  |  7.0709  |  122.2763  |    152.1963   |   159.2672  |  29.9200  |   36.9909    |    0.0000  
   64    |     2     |  0.2029  |  7.4624  |  122.4792  |    152.4265   |   159.8889  |  29.9473  |   37.4097    |    0.0000  
   65    |     3     |  1.2346  |  2.8096  |  123.7138  |    152.5936   |   155.4032  |  28.8798  |   31.6894    |    0.0000  
   66    |     3     |  0.7838  |  5.6201  |  124.4976  |    155.4032   |   161.0233  |  30.9056  |   36.5257    |    0.0000  
   67    |     1     |  0.4172  | 14.8621  |  124.9148  |    159.2672   |   174.1293  |  34.3524  |   49.2145    |    0.0000  
   68    |     2     |  1.8686  | 11.4782  |  126.7834  |    159.8889   |   171.3672  |  33.1055  |   44.5837    |    0.0000  
   69    |     3     |  0.4210  |  0.8353  |  127.2044  |    161.0233   |   161.8586  |  33.8189  |   34.6542    |    0.0000  
   70    |     3     |  0.1641  |  3.8451  |  127.3685  |    161.8586   |   165.7037  |  34.4901  |   38.3353    |    0.0000  
   71    |     3     |  0.0461  | 11.6478  |  127.4146  |    165.7037   |   177.3515  |  38.2891  |   49.9369    |    0.0000  
   72    |     2     |  0.2456  |  0.4618  |  127.6602  |    171.3672   |   171.8290  |  43.7070  |   44.1688    |    0.0000  
   73    |     2     |  0.1515  | 11.7345  |  127.8117  |    171.8290   |   183.5635  |  44.0173  |   55.7518    |    0.0000  
   74    |     1     |  0.2203  |  2.8807  |  128.0320  |    174.1293   |   177.0100  |  46.0973  |   48.9780    |    0.0000  
   75    |     1     |  4.3983  |  1.0276  |  132.4303  |    177.0100   |   178.0376  |  44.5797  |   45.6073    |    0.0000  
   76    |     3     |  0.2921  |  0.0520  |  132.7223  |    177.3515   |   177.4036  |  44.6292  |   44.6812    |    0.0000  
   77    |     3     |  1.6681  | 21.3846  |  134.3904  |    177.4036   |   198.7882  |  43.0132  |   64.3978    |    0.0000  
   78    |     1     |  3.0643  |  8.4797  |  137.4547  |    178.0376   |   186.5173  |  40.5829  |   49.0626    |    0.0000  
   79    |     2     |  1.7700  | 20.1190  |  139.2248  |    183.5635   |   203.6825  |  44.3387  |   64.4577    |    0.0000  
   80    |     1     |  1.7223  | 11.5267  |  140.9470  |    186.5173   |   198.0440  |  45.5703  |   57.0970    |    0.0000  
   81    |     1     |  6.2696  |  2.7020  |  147.2166  |    198.0440   |   200.7460  |  50.8274  |   53.5295    |    0.0000  
   82    |     3     |  2.7334  |  3.6052  |  149.9500  |    198.7882   |   202.3934  |  48.8382  |   52.4434    |    0.0000  
   83    |     1     |  0.1469  |  3.1649  |  150.0969  |    200.7460   |   203.9109  |  50.6491  |   53.8140    |    0.0000  
   84    |     3     |  1.6183  |  3.2512  |  151.7153  |    202.3934   |   205.6445  |  50.6781  |   53.9293    |    0.0000  
   85    |     2     |  0.1721  | 12.0047  |  151.8874  |    203.6825   |   215.6872  |  51.7951  |   63.7998    |    0.0000  
   86    |     1     |  7.0807  |  0.6348  |  158.9681  |    203.9109   |   204.5457  |  44.9428  |   45.5776    |    0.0000  
   87    |     1     |  1.5432  |  0.1980  |  160.5112  |    204.5457   |   204.7437  |  44.0344  |   44.2324    |    0.0000  
   88    |     1     |  1.3102  | 17.0610  |  161.8215  |    204.7437   |   221.8047  |  42.9222  |   59.9832    |    0.0000  
   89    |     3     |  2.7663  | 23.2704  |  164.5878  |    205.6445   |   228.9150  |  41.0568  |   64.3272    |    0.0000  
   90    |     2     |  9.9819  |  3.2045  |  174.5696  |    215.6872   |   218.8917  |  41.1176  |   44.3221    |    0.0000  
   91    |     2     |  2.5796  |  2.9469  |  177.1493  |    218.8917   |   221.8386  |  41.7425  |   44.6893    |    0.0000  
   92    |     1     |  2.1767  | 11.9235  |  179.3260  |    221.8047   |   233.7282  |  42.4787  |   54.4023    |    0.0000  
   93    |     2     |  4.5446  | 14.1478  |  183.8706  |    221.8386   |   235.9864  |  37.9680  |   52.1158    |    0.0000  
   94    |     3     |  2.1327  | 15.2124  |  186.0034  |    228.9150   |   244.1274  |  42.9116  |   58.1240    |    0.0000  
   95    |     1     |  0.1690  |  0.8243  |  186.1724  |    233.7282   |   234.5526  |  47.5559  |   48.3802    |    0.0000  
   96    |     1     |  3.8412  |  7.4952  |  190.0136  |    234.5526   |   242.0478  |  44.5390  |   52.0342    |    0.0000  
   97    |     2     |  1.4039  |  3.2174  |  191.4175  |    235.9864   |   239.2038  |  44.5690  |   47.7864    |    0.0000  
   98    |     2     |  0.0657  |  4.1595  |  191.4831  |    239.2038   |   243.3634  |  47.7207  |   51.8802    |    0.0000  
   99    |     1     |  3.2545  |  2.9764  |  194.7376  |    242.0478   |   245.0241  |  47.3102  |   50.2865    |    0.0000  
  100    |     2     |  5.1710  |  6.4200  |  199.9086  |    243.3634   |   249.7833  |  43.4548  |   49.8747    |    0.0000  

  Clientes simulados:       100
  Tempo médio na fila:      28.3054
  Tempo médio de serviço:   7.0150
  Tempo médio no sistema:   35.3204
  Tempo médio ocioso:       0.3743
    caixa 1 — ocioso acum.: 9.0534
    caixa 2 — ocioso acum.: 16.0426
    caixa 3 — ocioso acum.: 12.3374

-- Rep 2 (seed_tec=810, seed_ts=1548) --
Cliente  |   Caixa   |   TEC    |    TS    |  Chegada   |  Início Serv. |  Fim Serv.  |  T. Fila  |  T. Sistema  |  T. Ocioso 
---------+-----------+----------+----------+------------+---------------+-------------+-----------+--------------+------------
   1     |     1     | 10.1220  | 35.3063  |  10.1220   |    10.1220    |   45.4283   |   0.0000  |   35.3063    |   10.1220  
   2     |     2     |  1.2117  |  3.8179  |  11.3337   |    11.3337    |   15.1516   |   0.0000  |    3.8179    |   11.3337  
   3     |     3     |  6.4223  |  3.1202  |  17.7559   |    17.7559    |   20.8761   |   0.0000  |    3.1202    |   17.7559  
   4     |     2     |  1.3600  |  0.0771  |  19.1160   |    19.1160    |   19.1931   |   0.0000  |    0.0771    |    3.9644  
   5     |     2     |  1.2270  |  2.5872  |  20.3429   |    20.3429    |   22.9301   |   0.0000  |    2.5872    |    1.1498  
   6     |     3     |  2.0604  |  0.4203  |  22.4033   |    22.4033    |   22.8236   |   0.0000  |    0.4203    |    1.5272  
   7     |     3     |  4.4860  |  1.5383  |  26.8893   |    26.8893    |   28.4276   |   0.0000  |    1.5383    |    4.0657  
   8     |     2     |  0.2547  |  0.9992  |  27.1440   |    27.1440    |   28.1433   |   0.0000  |    0.9992    |    4.2139  
   9     |     2     |  2.9386  |  4.7705  |  30.0826   |    30.0826    |   34.8531   |   0.0000  |    4.7705    |    1.9393  
   10    |     3     |  4.5804  |  0.8021  |  34.6630   |    34.6630    |   35.4651   |   0.0000  |    0.8021    |    6.2354  
   11    |     2     |  0.9030  |  3.3094  |  35.5660   |    35.5660    |   38.8754   |   0.0000  |    3.3094    |    0.7128  
   12    |     3     |  0.6369  | 22.9819  |  36.2029   |    36.2029    |   59.1848   |   0.0000  |   22.9819    |    0.7378  
   13    |     2     |  5.0038  |  8.7644  |  41.2067   |    41.2067    |   49.9711   |   0.0000  |    8.7644    |    2.3313  
   14    |     1     | 11.3624  |  5.2680  |  52.5691   |    52.5691    |   57.8371   |   0.0000  |    5.2680    |    7.1408  
   15    |     2     |  2.3820  |  2.2101  |  54.9510   |    54.9510    |   57.1611   |   0.0000  |    2.2101    |    4.9799  
   16    |     2     |  5.7239  |  0.1952  |  60.6749   |    60.6749    |   60.8701   |   0.0000  |    0.1952    |    3.5138  
   17    |     1     |  0.9209  |  0.5014  |  61.5958   |    61.5958    |   62.0972   |   0.0000  |    0.5014    |    3.7588  
   18    |     3     |  2.8918  |  0.6950  |  64.4876   |    64.4876    |   65.1826   |   0.0000  |    0.6950    |    5.3028  
   19    |     2     |  1.1359  |  5.1180  |  65.6236   |    65.6236    |   70.7415   |   0.0000  |    5.1180    |    4.7535  
   20    |     1     |  3.9009  |  6.0099  |  69.5244   |    69.5244    |   75.5343   |   0.0000  |    6.0099    |    7.4272  
   21    |     3     |  3.6202  | 10.5255  |  73.1446   |    73.1446    |   83.6702   |   0.0000  |   10.5255    |    7.9620  
   22    |     2     |  2.5042  | 16.6896  |  75.6489   |    75.6489    |   92.3384   |   0.0000  |   16.6896    |    4.9073  
   23    |     1     |  5.2879  |  2.4539  |  80.9368   |    80.9368    |   83.3907   |   0.0000  |    2.4539    |    5.4024  
   24    |     1     |  0.8506  |  9.2239  |  81.7874   |    83.3907    |   92.6145   |   1.6033  |   10.8271    |    0.0000  
   25    |     3     |  1.8568  |  1.1478  |  83.6442   |    83.6702    |   84.8179   |   0.0260  |    1.1737    |    0.0000  
   26    |     3     |  0.4157  |  3.0180  |  84.0600   |    84.8179    |   87.8359   |   0.7580  |    3.7759    |    0.0000  
   27    |     3     |  1.4203  |  8.1366  |  85.4803   |    87.8359    |   95.9725   |   2.3556  |   10.4922    |    0.0000  
   28    |     2     |  0.7880  | 10.5774  |  86.2683   |    92.3384    |   102.9159  |   6.0701  |   16.6476    |    0.0000  
   29    |     1     |  0.0827  |  0.2684  |  86.3510   |    92.6145    |   92.8829   |   6.2635  |    6.5319    |    0.0000  
   30    |     1     |  0.0725  |  6.5128  |  86.4235   |    92.8829    |   99.3957   |   6.4594  |   12.9721    |    0.0000  
   31    |     3     |  2.0440  | 13.8689  |  88.4676   |    95.9725    |   109.8414  |   7.5049  |   21.3738    |    0.0000  
   32    |     1     |  1.9330  |  0.9994  |  90.4006   |    99.3957    |   100.3951  |   8.9951  |    9.9945    |    0.0000  
   33    |     1     |  1.0657  | 10.2631  |  91.4663   |    100.3951   |   110.6582  |   8.9288  |   19.1919    |    0.0000  
   34    |     2     |  1.6137  |  5.9544  |  93.0800   |    102.9159   |   108.8703  |   9.8359  |   15.7903    |    0.0000  
   35    |     2     |  2.9716  |  6.3039  |  96.0516   |    108.8703   |   115.1742  |  12.8187  |   19.1226    |    0.0000  
   36    |     3     |  0.2792  | 17.9107  |  96.3307   |    109.8414   |   127.7521  |  13.5107  |   31.4214    |    0.0000  
   37    |     1     |  1.6545  |  9.0037  |  97.9853   |    110.6582   |   119.6619  |  12.6730  |   21.6766    |    0.0000  
   38    |     2     |  0.7349  |  0.6373  |  98.7202   |    115.1742   |   115.8115  |  16.4540  |   17.0913    |    0.0000  
   39    |     2     |  0.6014  | 16.5799  |  99.3216   |    115.8115   |   132.3913  |  16.4898  |   33.0697    |    0.0000  
   40    |     1     |  0.1574  |  4.8666  |  99.4790   |    119.6619   |   124.5285  |  20.1829  |   25.0495    |    0.0000  
   41    |     1     |  4.5754  |  7.0128  |  104.0544  |    124.5285   |   131.5413  |  20.4740  |   27.4869    |    0.0000  
   42    |     3     |  0.2884  |  0.0979  |  104.3428  |    127.7521   |   127.8500  |  23.4093  |   23.5071    |    0.0000  
   43    |     3     |  2.0717  |  3.1053  |  106.4145  |    127.8500   |   130.9553  |  21.4354  |   24.5408    |    0.0000  
   44    |     3     |  3.0444  | 13.0849  |  109.4590  |    130.9553   |   144.0402  |  21.4963  |   34.5812    |    0.0000  
   45    |     1     |  0.6293  |  4.7717  |  110.0883  |    131.5413   |   136.3130  |  21.4530  |   26.2248    |    0.0000  
   46    |     2     |  0.2658  |  5.2662  |  110.3540  |    132.3913   |   137.6575  |  22.0373  |   27.3034    |    0.0000  
   47    |     1     |  0.9428  |  2.0853  |  111.2968  |    136.3130   |   138.3983  |  25.0162  |   27.1015    |    0.0000  
   48    |     2     |  0.9795  |  5.1300  |  112.2764  |    137.6575   |   142.7875  |  25.3811  |   30.5111    |    0.0000  
   49    |     1     |  0.2217  | 14.9132  |  112.4981  |    138.3983   |   153.3115  |  25.9003  |   40.8134    |    0.0000  
   50    |     2     |  1.4135  |  4.5695  |  113.9116  |    142.7875   |   147.3569  |  28.8759  |   33.4453    |    0.0000  
   51    |     3     |  0.2999  |  5.0201  |  114.2114  |    144.0402   |   149.0603  |  29.8288  |   34.8489    |    0.0000  
   52    |     2     |  0.0760  |  5.0976  |  114.2874  |    147.3569   |   152.4545  |  33.0695  |   38.1671    |    0.0000  
   53    |     3     |  1.0307  | 20.7410  |  115.3181  |    149.0603   |   169.8013  |  33.7422  |   54.4832    |    0.0000  
   54    |     2     |  0.7874  |  4.6989  |  116.1056  |    152.4545   |   157.1534  |  36.3490  |   41.0479    |    0.0000  
   55    |     1     | 10.7490  | 15.6048  |  126.8546  |    153.3115   |   168.9163  |  26.4569  |   42.0618    |    0.0000  
   56    |     2     |  0.2766  |  2.2680  |  127.1312  |    157.1534   |   159.4214  |  30.0223  |   32.2902    |    0.0000  
   57    |     2     |  5.0746  | 16.3892  |  132.2057  |    159.4214   |   175.8106  |  27.2157  |   43.6049    |    0.0000  
   58    |     1     |  4.5736  |  4.4699  |  136.7793  |    168.9163   |   173.3862  |  32.1370  |   36.6069    |    0.0000  
   59    |     3     |  1.5593  |  6.3148  |  138.3386  |    169.8013   |   176.1161  |  31.4627  |   37.7775    |    0.0000  
   60    |     1     |  5.7257  |  2.2634  |  144.0644  |    173.3862   |   175.6496  |  29.3219  |   31.5852    |    0.0000  
   61    |     1     |  0.5253  |  7.2708  |  144.5897  |    175.6496   |   182.9204  |  31.0599  |   38.3307    |    0.0000  
   62    |     2     |  0.8203  | 52.3390  |  145.4100  |    175.8106   |   228.1496  |  30.4006  |   82.7396    |    0.0000  
   63    |     3     |  3.2543  | 12.1145  |  148.6643  |    176.1161   |   188.2306  |  27.4518  |   39.5663    |    0.0000  
   64    |     1     |  1.7509  |  1.1788  |  150.4151  |    182.9204   |   184.0992  |  32.5053  |   33.6840    |    0.0000  
   65    |     1     |  3.4284  |  9.0659  |  153.8435  |    184.0992   |   193.1651  |  30.2557  |   39.3216    |    0.0000  
   66    |     3     |  4.2220  |  3.1336  |  158.0655  |    188.2306   |   191.3642  |  30.1650  |   33.2986    |    0.0000  
   67    |     3     |  1.0996  |  0.0667  |  159.1652  |    191.3642   |   191.4309  |  32.1990  |   32.2657    |    0.0000  
   68    |     3     |  1.4119  |  6.3081  |  160.5771  |    191.4309   |   197.7390  |  30.8538  |   37.1619    |    0.0000  
   69    |     1     |  0.7449  | 15.7829  |  161.3220  |    193.1651   |   208.9479  |  31.8431  |   47.6260    |    0.0000  
   70    |     3     |  0.6110  | 14.4842  |  161.9330  |    197.7390   |   212.2231  |  35.8060  |   50.2902    |    0.0000  
   71    |     1     |  1.1146  | 18.8662  |  163.0476  |    208.9479   |   227.8142  |  45.9003  |   64.7666    |    0.0000  
   72    |     3     |  3.7269  |  3.4211  |  166.7745  |    212.2231   |   215.6443  |  45.4487  |   48.8698    |    0.0000  
   73    |     3     |  1.6590  |  0.6442  |  168.4335  |    215.6443   |   216.2885  |  47.2108  |   47.8550    |    0.0000  
   74    |     3     |  3.2992  |  4.2292  |  171.7327  |    216.2885   |   220.5177  |  44.5558  |   48.7850    |    0.0000  
   75    |     3     |  4.6996  | 24.1331  |  176.4323  |    220.5177   |   244.6508  |  44.0854  |   68.2186    |    0.0000  
   76    |     1     |  3.2077  |  0.3088  |  179.6400  |    227.8142   |   228.1230  |  48.1742  |   48.4830    |    0.0000  
   77    |     1     |  3.2822  |  3.6083  |  182.9222  |    228.1230   |   231.7312  |  45.2007  |   48.8090    |    0.0000  
   78    |     2     |  1.1312  |  5.0789  |  184.0534  |    228.1496   |   233.2285  |  44.0962  |   49.1751    |    0.0000  
   79    |     1     |  0.3810  |  1.5479  |  184.4344  |    231.7312   |   233.2792  |  47.2968  |   48.8448    |    0.0000  
   80    |     2     |  0.2885  | 10.2804  |  184.7229  |    233.2285   |   243.5089  |  48.5056  |   58.7860    |    0.0000  
   81    |     1     |  1.2622  |  6.1917  |  185.9850  |    233.2792   |   239.4709  |  47.2941  |   53.4858    |    0.0000  
   82    |     1     |  1.2104  | 21.7933  |  187.1955  |    239.4709   |   261.2641  |  52.2754  |   74.0687    |    0.0000  
   83    |     2     |  0.3184  |  4.5929  |  187.5139  |    243.5089   |   248.1018  |  55.9950  |   60.5880    |    0.0000  
   84    |     3     |  0.8653  |  2.5308  |  188.3791  |    244.6508   |   247.1816  |  56.2717  |   58.8025    |    0.0000  
   85    |     3     |  2.5447  | 24.5361  |  190.9238  |    247.1816   |   271.7177  |  56.2578  |   80.7939    |    0.0000  
   86    |     2     |  0.1448  |  5.0307  |  191.0686  |    248.1018   |   253.1325  |  57.0332  |   62.0639    |    0.0000  
   87    |     2     |  2.1467  |  3.1378  |  193.2153  |    253.1325   |   256.2704  |  59.9172  |   63.0550    |    0.0000  
   88    |     2     |  1.0767  |  0.5140  |  194.2920  |    256.2704   |   256.7843  |  61.9784  |   62.4923    |    0.0000  
   89    |     2     |  1.1565  | 14.6209  |  195.4485  |    256.7843   |   271.4053  |  61.3359  |   75.9568    |    0.0000  
   90    |     1     |  0.5928  |  5.3901  |  196.0413  |    261.2641   |   266.6543  |  65.2229  |   70.6130    |    0.0000  
   91    |     1     |  0.2379  |  0.1155  |  196.2792  |    266.6543   |   266.7697  |  70.3751  |   70.4905    |    0.0000  

  Clientes simulados:       91
  Tempo médio na fila:      23.2196
  Tempo médio de serviço:   7.5676
  Tempo médio no sistema:   30.7873
  Tempo médio ocioso:       1.3323
    caixa 1 — ocioso acum.: 33.8511
    caixa 2 — ocioso acum.: 43.7998
    caixa 3 — ocioso acum.: 43.5868

-- Rep 3 (seed_tec=807, seed_ts=910) --
Cliente  |   Caixa   |   TEC    |    TS    |  Chegada   |  Início Serv. |  Fim Serv.  |  T. Fila  |  T. Sistema  |  T. Ocioso 
---------+-----------+----------+----------+------------+---------------+-------------+-----------+--------------+------------
   1     |     1     | 10.1294  | 39.5565  |  10.1294   |    10.1294    |   49.6859   |   0.0000  |   39.5565    |   10.1294  
   2     |     2     |  3.7810  |  2.8604  |  13.9104   |    13.9104    |   16.7708   |   0.0000  |    2.8604    |   13.9104  
   3     |     3     |  0.5137  |  4.0754  |  14.4241   |    14.4241    |   18.4994   |   0.0000  |    4.0754    |   14.4241  
   4     |     2     |  4.0704  |  7.9191  |  18.4944   |    18.4944    |   26.4135   |   0.0000  |    7.9191    |    1.7236  
   5     |     3     |  0.1170  |  1.6053  |  18.6115   |    18.6115    |   20.2168   |   0.0000  |    1.6053    |    0.1120  
   6     |     3     |  0.7132  | 10.9994  |  19.3246   |    20.2168    |   31.2162   |   0.8922  |   11.8915    |    0.0000  
   7     |     2     |  0.0712  |  1.6798  |  19.3959   |    26.4135    |   28.0933   |   7.0176  |    8.6975    |    0.0000  
   8     |     2     |  0.3396  |  2.1233  |  19.7355   |    28.0933    |   30.2166   |   8.3578  |   10.4811    |    0.0000  
   9     |     2     |  3.2984  | 14.6742  |  23.0339   |    30.2166    |   44.8908   |   7.1827  |   21.8569    |    0.0000  
   10    |     3     |  2.4269  |  4.4894  |  25.4609   |    31.2162    |   35.7056   |   5.7553  |   10.2447    |    0.0000  
   11    |     3     |  1.4424  |  0.1056  |  26.9032   |    35.7056    |   35.8112   |   8.8024  |    8.9079    |    0.0000  
   12    |     3     |  3.5556  |  3.2170  |  30.4588   |    35.8112    |   39.0282   |   5.3524  |    8.5694    |    0.0000  
   13    |     3     |  1.0585  | 13.7869  |  31.5173   |    39.0282    |   52.8151   |   7.5108  |   21.2977    |    0.0000  
