=== Rodada 2 | s=3 | T=200 | 200 repl. ===

-- Rep 1 (seed_tec=91, seed_ts=1565) --
Cliente  |   Caixa   |   TEC    |    TS    |  Chegada   |  Início Serv. |  Fim Serv.  |  T. Fila  |  T. Sistema  |  T. Ocioso 
   49    |     1     |  0.4052  |  1.8747  |  94.2620   |    130.5104   |   132.3851  |  36.2484  |   38.1230    |    0.0000  
   50    |     3     |  0.6753  |  0.1303  |  94.9374   |    131.0480   |   131.1783  |  36.1107  |   36.2409    |    0.0000  
   51    |     3     |  0.5726  |  4.5770  |  95.5100   |    131.1783   |   135.7552  |  35.6683  |   40.2453    |    0.0000  
   52    |     1     |  1.4948  |  3.4437  |  97.0048   |    132.3851   |   135.8287  |  35.3802  |   38.8239    |    0.0000  
   53    |     3     |  0.9005  | 17.1654  |  97.9053   |    135.7552   |   152.9207  |  37.8499  |   55.0154    |    0.0000  
   54    |     1     |  8.2061  | 11.7851  |  106.1114  |    135.8287   |   147.6138  |  29.7173  |   41.5025    |    0.0000  
   55    |     1     |  0.7331  | 11.1002  |  106.8445  |    147.6138   |   158.7140  |  40.7693  |   51.8695    |    0.0000  
   56    |     3     |  3.7657  |  4.3060  |  110.6102  |    152.9207   |   157.2267  |  42.3105  |   46.6165    |    0.0000  
   57    |     3     |  2.5960  |  7.3362  |  113.2062  |    157.2267   |   164.5629  |  44.0205  |   51.3567    |    0.0000  
   58    |     1     |  0.7517  |  1.4705  |  113.9578  |    158.7140   |   160.1846  |  44.7562  |   46.2267    |    0.0000  
   59    |     1     |  0.6078  |  0.7485  |  114.5656  |    160.1846   |   160.9331  |  45.6189  |   46.3675    |    0.0000  
   60    |     1     |  1.3414  |  1.9552  |  115.9070  |    160.9331   |   162.8883  |  45.0261  |   46.9813    |    0.0000  
   61    |     1     |  2.2575  |  1.9663  |  118.1645  |    162.8883   |   164.8546  |  44.7237  |   46.6900    |    0.0000  
   62    |     3     |  0.1851  |  4.3809  |  118.3497  |    164.5629   |   168.9438  |  46.2132  |   50.5941    |    0.0000  
   63    |     1     |  0.0352  |  0.0247  |  118.3849  |    164.8546   |   164.8792  |  46.4697  |   46.4944    |    0.0000  
   64    |     1     |  6.8842  |  9.9987  |  125.2690  |    164.8792   |   174.8779  |  39.6102  |   49.6088    |    0.0000  
   65    |     3     |  0.4856  | 18.8390  |  125.7546  |    168.9438   |   187.7828  |  43.1892  |   62.0282    |    0.0000  
   66    |     2     |  0.0986  | 20.8825  |  125.8533  |    169.8874   |   190.7699  |  44.0342  |   64.9166    |    0.0000  
   67    |     1     |  3.0360  |  5.2908  |  128.8893  |    174.8779   |   180.1687  |  45.9886  |   51.2794    |    0.0000  
   68    |     1     |  2.7197  |  0.0242  |  131.6090  |    180.1687   |   180.1929  |  48.5597  |   48.5839    |    0.0000  
   69    |     1     |  2.8004  | 11.0568  |  134.4094  |    180.1929   |   191.2497  |  45.7835  |   56.8403    |    0.0000  
   70    |     3     |  0.6817  |  6.9915  |  135.0911  |    187.7828   |   194.7743  |  52.6917  |   59.6832    |    0.0000  
   71    |     2     |  1.1442  |  3.9990  |  136.2353  |    190.7699   |   194.7689  |  54.5346  |   58.5336    |    0.0000  
   72    |     1     |  0.0880  | 13.6097  |  136.3233  |    191.2497   |   204.8594  |  54.9263  |   68.5361    |    0.0000  
   73    |     2     |  3.0794  |  3.6581  |  139.4027  |    194.7689   |   198.4270  |  55.3662  |   59.0242    |    0.0000  
   74    |     3     |  3.6981  | 16.6807  |  143.1008  |    194.7743   |   211.4550  |  51.6735  |   68.3542    |    0.0000  
   75    |     2     |  3.1499  | 23.2514  |  146.2508  |    198.4270   |   221.6783  |  52.1762  |   75.4276    |    0.0000  
   76    |     1     |  2.6593  |  1.2279  |  148.9101  |    204.8594   |   206.0872  |  55.9493  |   57.1772    |    0.0000  
   77    |     1     |  0.9267  |  3.6503  |  149.8368  |    206.0872   |   209.7376  |  56.2505  |   59.9008    |    0.0000  
   78    |     1     |  1.1681  |  7.7105  |  151.0048  |    209.7376   |   217.4481  |  58.7328  |   66.4433    |    0.0000  
   79    |     3     |  2.4227  |  2.0928  |  153.4275  |    211.4550   |   213.5478  |  58.0275  |   60.1203    |    0.0000  
   80    |     3     |  4.8469  |  7.9515  |  158.2745  |    213.5478   |   221.4993  |  55.2733  |   63.2249    |    0.0000  
   81    |     1     |  2.2090  |  5.0178  |  160.4835  |    217.4481   |   222.4659  |  56.9647  |   61.9824    |    0.0000  
   82    |     3     |  1.7918  | 13.0040  |  162.2752  |    221.4993   |   234.5033  |  59.2241  |   72.2281    |    0.0000  
   83    |     2     |  1.6240  |  1.4622  |  163.8993  |    221.6783   |   223.1406  |  57.7791  |   59.2413    |    0.0000  
   84    |     1     |  0.8633  |  6.7045  |  164.7626  |    222.4659   |   229.1704  |  57.7033  |   64.4078    |    0.0000  
   85    |     2     |  9.1149  |  1.7178  |  173.8774  |    223.1406   |   224.8584  |  49.2631  |   50.9809    |    0.0000  
   86    |     2     |  2.4865  | 11.5701  |  176.3639  |    224.8584   |   236.4285  |  48.4945  |   60.0646    |    0.0000  
   87    |     1     |  0.0072  | 13.2286  |  176.3711  |    229.1704   |   242.3990  |  52.7994  |   66.0279    |    0.0000  
   88    |     3     |  8.7654  | 10.4813  |  185.1364  |    234.5033   |   244.9846  |  49.3669  |   59.8482    |    0.0000  
   89    |     2     |  0.1012  | 15.0931  |  185.2376  |    236.4285   |   251.5216  |  51.1909  |   66.2840    |    0.0000  
   90    |     1     |  0.3015  |  3.8824  |  185.5391  |    242.3990   |   246.2814  |  56.8599  |   60.7423    |    0.0000  
   91    |     3     |  3.0216  |  0.4105  |  188.5607  |    244.9846   |   245.3951  |  56.4239  |   56.8344    |    0.0000  
   92    |     3     |  0.2664  |  7.4580  |  188.8271  |    245.3951   |   252.8531  |  56.5680  |   64.0260    |    0.0000  
   93    |     1     |  0.1187  |  8.6573  |  188.9458  |    246.2814   |   254.9386  |  57.3356  |   65.9929    |    0.0000  
   94    |     2     |  0.6909  | 10.3762  |  189.6366  |    251.5216   |   261.8978  |  61.8849  |   72.2611    |    0.0000  
   95    |     3     |  0.4681  | 19.0222  |  190.1047  |    252.8531   |   271.8753  |  62.7484  |   81.7706    |    0.0000  
   96    |     1     |  0.0316  |  0.3171  |  190.1363  |    254.9386   |   255.2557  |  64.8023  |   65.1194    |    0.0000  
   97    |     1     |  1.3889  |  0.7861  |  191.5252  |    255.2557   |   256.0419  |  63.7305  |   64.5167    |    0.0000  
   98    |     1     |  1.0982  |  0.2921  |  192.6234  |    256.0419   |   256.3339  |  63.4184  |   63.7105    |    0.0000  
   99    |     1     |  1.3551  |  5.8463  |  193.9785  |    256.3339   |   262.1802  |  62.3555  |   68.2017    |    0.0000  
  100    |     2     |  0.4440  | 19.0380  |  194.4225  |    261.8978   |   280.9358  |  67.4753  |   86.5133    |    0.0000  
  101    |     1     |  0.2226  |  1.0161  |  194.6451  |    262.1802   |   263.1963  |  67.5351  |   68.5512    |    0.0000  
  102    |     1     |  1.0878  |  9.8842  |  195.7329  |    263.1963   |   273.0805  |  67.4634  |   77.3476    |    0.0000  
  103    |     3     |  3.9854  |  5.7500  |  199.7183  |    271.8753   |   277.6253  |  72.1570  |   77.9070    |    0.0000  

  Clientes simulados:       103
  Tempo médio na fila:      36.1968
  Tempo médio de serviço:   7.6455
  Tempo médio no sistema:   43.8423
  Tempo médio ocioso:       0.4287
    caixa 1 — ocioso acum.: 14.4943
    caixa 2 — ocioso acum.: 14.5553
    caixa 3 — ocioso acum.: 15.1040

-- Rep 2 (seed_tec=40, seed_ts=737) --
Cliente  |   Caixa   |   TEC    |    TS    |  Chegada   |  Início Serv. |  Fim Serv.  |  T. Fila  |  T. Sistema  |  T. Ocioso 
---------+-----------+----------+----------+------------+---------------+-------------+-----------+--------------+------------
   1     |     1     | 16.1383  | 41.2434  |  16.1383   |    16.1383    |   57.3817   |   0.0000  |   41.2434    |   16.1383  
   2     |     2     |  2.6826  |  0.4665  |  18.8208   |    18.8208    |   19.2874   |   0.0000  |    0.4665    |   18.8208  
   3     |     3     |  2.9903  |  1.0125  |  21.8111   |    21.8111    |   22.8236   |   0.0000  |    1.0125    |   21.8111  
   4     |     2     |  2.1226  | 29.4641  |  23.9337   |    23.9337    |   53.3978   |   0.0000  |   29.4641    |    4.6464  
   5     |     3     |  2.3379  |  3.4530  |  26.2717   |    26.2717    |   29.7246   |   0.0000  |    3.4530    |    3.4481  
   6     |     3     |  0.5532  |  7.8911  |  26.8248   |    29.7246    |   37.6158   |   2.8998  |   10.7909    |    0.0000  
   7     |     3     |  0.2516  |  3.1814  |  27.0765   |    37.6158    |   40.7972   |  10.5393  |   13.7207    |    0.0000  
   8     |     3     |  3.7340  |  9.0335  |  30.8104   |    40.7972    |   49.8306   |   9.9867  |   19.0202    |    0.0000  
   9     |     3     |  3.5222  |  3.5522  |  34.3326   |    49.8306    |   53.3828   |  15.4980  |   19.0502    |    0.0000  
   10    |     3     |  1.8950  |  1.1264  |  36.2276   |    53.3828    |   54.5092   |  17.1552  |   18.2816    |    0.0000  
   11    |     2     |  2.1571  |  3.5574  |  38.3847   |    53.3978    |   56.9552   |  15.0131  |   18.5705    |    0.0000  
   12    |     3     |  0.5055  |  1.6871  |  38.8902   |    54.5092    |   56.1963   |  15.6190  |   17.3061    |    0.0000  
   13    |     3     |  2.8658  |  6.9122  |  41.7561   |    56.1963    |   63.1085   |  14.4402  |   21.3525    |    0.0000  
   14    |     2     |  1.9200  |  5.8777  |  43.6761   |    56.9552    |   62.8329   |  13.2791  |   19.1568    |    0.0000  
   15    |     1     |  3.9543  |  7.3059  |  47.6304   |    57.3817    |   64.6875   |   9.7513  |   17.0572    |    0.0000  
   16    |     2     |  3.3425  |  7.5525  |  50.9729   |    62.8329    |   70.3854   |  11.8600  |   19.4125    |    0.0000  
   17    |     3     |  0.3345  |  3.6067  |  51.3074   |    63.1085    |   66.7152   |  11.8011  |   15.4078    |    0.0000  
   18    |     1     |  2.3558  |  3.1614  |  53.6632   |    64.6875    |   67.8489   |  11.0243  |   14.1857    |    0.0000  
   19    |     3     |  2.1776  |  4.3947  |  55.8408   |    66.7152    |   71.1099   |  10.8744  |   15.2691    |    0.0000  
   20    |     1     |  0.7900  | 10.6931  |  56.6308   |    67.8489    |   78.5420   |  11.2181  |   21.9112    |    0.0000  
   21    |     2     |  0.7150  |  3.0015  |  57.3457   |    70.3854    |   73.3869   |  13.0397  |   16.0412    |    0.0000  
   22    |     3     |  1.5062  | 15.0979  |  58.8519   |    71.1099    |   86.2078   |  12.2580  |   27.3559    |    0.0000  
   23    |     2     |  1.1630  | 20.6388  |  60.0149   |    73.3869    |   94.0256   |  13.3720  |   34.0108    |    0.0000  
   24    |     1     |  3.0515  |  2.4991  |  63.0664   |    78.5420    |   81.0411   |  15.4756  |   17.9747    |    0.0000  
   25    |     1     |  0.3329  |  3.7601  |  63.3992   |    81.0411    |   84.8011   |  17.6418  |   21.4019    |    0.0000  
   26    |     1     |  5.1240  |  8.4788  |  68.5232   |    84.8011    |   93.2799   |  16.2779  |   24.7567    |    0.0000  
   27    |     3     |  0.7755  |  2.0070  |  69.2987   |    86.2078    |   88.2148   |  16.9092  |   18.9161    |    0.0000  
   28    |     3     |  3.7061  |  0.5097  |  73.0048   |    88.2148    |   88.7245   |  15.2100  |   15.7197    |    0.0000  
   29    |     3     |  0.8927  |  4.2004  |  73.8974   |    88.7245    |   92.9249   |  14.8270  |   19.0274    |    0.0000  
   30    |     3     |  6.0888  |  2.0137  |  79.9863   |    92.9249    |   94.9386   |  12.9386  |   14.9523    |    0.0000  
   31    |     1     |  1.7694  |  0.7857  |  81.7557   |    93.2799    |   94.0656   |  11.5242  |   12.3099    |    0.0000  
   32    |     2     |  1.4352  |  2.4093  |  83.1909   |    94.0256    |   96.4350   |  10.8347  |   13.2441    |    0.0000  
   33    |     1     |  1.3938  |  6.7917  |  84.5847   |    94.0656    |   100.8574  |   9.4809  |   16.2727    |    0.0000  
   34    |     3     |  0.2139  |  0.1506  |  84.7986   |    94.9386    |   95.0892   |  10.1400  |   10.2906    |    0.0000  
   35    |     3     |  1.6271  |  5.6685  |  86.4257   |    95.0892    |   100.7577  |   8.6635  |   14.3320    |    0.0000  
   36    |     2     |  4.0902  |  0.7666  |  90.5159   |    96.4350    |   97.2016   |   5.9191  |    6.6857    |    0.0000  
   37    |     2     |  2.3713  | 10.9437  |  92.8872   |    97.2016    |   108.1453  |   4.3143  |   15.2580    |    0.0000  
   38    |     3     |  2.7219  |  5.9635  |  95.6091   |    100.7577   |   106.7212  |   5.1486  |   11.1121    |    0.0000  
   39    |     1     |  0.8879  |  7.4400  |  96.4970   |    100.8574   |   108.2974  |   4.3604  |   11.8004    |    0.0000  
   40    |     3     |  0.9770  | 10.9445  |  97.4740   |    106.7212   |   117.6657  |   9.2472  |   20.1917    |    0.0000  
   41    |     2     |  0.2521  | 21.5462  |  97.7262   |    108.1453   |   129.6915  |  10.4191  |   31.9654    |    0.0000  
   42    |     1     |  2.3946  | 15.7540  |  100.1207  |    108.2974   |   124.0514  |   8.1767  |   23.9307    |    0.0000  
   43    |     3     |  0.1965  |  4.0771  |  100.3172  |    117.6657   |   121.7428  |  17.3485  |   21.4255    |    0.0000  
   44    |     3     |  4.0164  | 11.9957  |  104.3336  |    121.7428   |   133.7385  |  17.4092  |   29.4049    |    0.0000  
   45    |     1     |  5.6022  | 14.2139  |  109.9358  |    124.0514   |   138.2653  |  14.1156  |   28.3295    |    0.0000  
   46    |     2     |  0.1943  |  4.5040  |  110.1301  |    129.6915   |   134.1955  |  19.5614  |   24.0655    |    0.0000  
   47    |     3     |  2.6531  |  5.3120  |  112.7832  |    133.7385   |   139.0505  |  20.9553  |   26.2673    |    0.0000  
   48    |     2     |  1.8920  | 28.2814  |  114.6752  |    134.1955   |   162.4769  |  19.5203  |   47.8017    |    0.0000  
   49    |     1     |  0.1921  |  0.1027  |  114.8674  |    138.2653   |   138.3680  |  23.3979  |   23.5006    |    0.0000  
   50    |     1     |  1.5685  |  3.6304  |  116.4359  |    138.3680   |   141.9984  |  21.9321  |   25.5626    |    0.0000  
   51    |     3     |  0.8317  |  0.7840  |  117.2676  |    139.0505   |   139.8345  |  21.7829  |   22.5669    |    0.0000  
   52    |     3     |  4.4279  | 19.4151  |  121.6954  |    139.8345   |   159.2496  |  18.1390  |   37.5542    |    0.0000  
   53    |     1     |  1.3429  | 11.4250  |  123.0383  |    141.9984   |   153.4235  |  18.9602  |   30.3852    |    0.0000  
   54    |     1     |  0.0075  |  4.0025  |  123.0457  |    153.4235   |   157.4260  |  30.3777  |   34.3802    |    0.0000  
   55    |     1     |  1.9853  |  2.0053  |  125.0310  |    157.4260   |   159.4312  |  32.3950  |   34.4002    |    0.0000  
   56    |     3     |  0.8302  |  2.6748  |  125.8612  |    159.2496   |   161.9244  |  33.3884  |   36.0632    |    0.0000  
   57    |     1     |  1.5500  |  4.5914  |  127.4112  |    159.4312   |   164.0226  |  32.0200  |   36.6114    |    0.0000  
   58    |     3     |  0.1969  |  4.4594  |  127.6081  |    161.9244   |   166.3837  |  34.3163  |   38.7757    |    0.0000  
   59    |     2     |  1.9976  | 19.5928  |  129.6057  |    162.4769   |   182.0697  |  32.8713  |   52.4641    |    0.0000  
   60    |     1     |  1.7228  |  3.6216  |  131.3284  |    164.0226   |   167.6442  |  32.6941  |   36.3157    |    0.0000  
   61    |     3     |  3.3627  |  2.5250  |  134.6911  |    166.3837   |   168.9088  |  31.6926  |   34.2176    |    0.0000  
   62    |     1     |  3.4194  |  1.4582  |  138.1106  |    167.6442   |   169.1024  |  29.5336  |   30.9918    |    0.0000  
   63    |     3     |  0.8564  |  5.4312  |  138.9670  |    168.9088   |   174.3399  |  29.9418  |   35.3730    |    0.0000  
   64    |     1     |  0.5454  | 16.4911  |  139.5124  |    169.1024   |   185.5934  |  29.5900  |   46.0810    |    0.0000  
   65    |     3     |  1.5285  | 14.9024  |  141.0409  |    174.3399   |   189.2424  |  33.2990  |   48.2015    |    0.0000  
   66    |     2     |  0.5513  | 22.3991  |  141.5922  |    182.0697   |   204.4689  |  40.4775  |   62.8766    |    0.0000  
   67    |     1     |  0.8746  | 15.2573  |  142.4668  |    185.5934   |   200.8507  |  43.1266  |   58.3839    |    0.0000  
   68    |     3     |  0.9262  |  1.1128  |  143.3931  |    189.2424   |   190.3552  |  45.8493  |   46.9621    |    0.0000  
   69    |     3     |  0.1874  |  5.5092  |  143.5804  |    190.3552   |   195.8644  |  46.7747  |   52.2840    |    0.0000  
   70    |     3     |  0.1027  |  8.3287  |  143.6831  |    195.8644   |   204.1931  |  52.1813  |   60.5100    |    0.0000  
   71    |     1     |  7.1309  | 30.8569  |  150.8140  |    200.8507   |   231.7076  |  50.0367  |   80.8936    |    0.0000  
   72    |     3     |  2.0120  | 17.4597  |  152.8260  |    204.1931   |   221.6529  |  51.3671  |   68.8269    |    0.0000  
   73    |     2     |  4.9713  | 12.5124  |  157.7973  |    204.4689   |   216.9813  |  46.6716  |   59.1840    |    0.0000  
   74    |     2     |  1.1859  |  5.8144  |  158.9832  |    216.9813   |   222.7956  |  57.9981  |   63.8125    |    0.0000  
   75    |     3     |  3.3226  |  6.8674  |  162.3057  |    221.6529   |   228.5203  |  59.3471  |   66.2145    |    0.0000  
   76    |     2     |  1.0969  |  9.7237  |  163.4027  |    222.7956   |   232.5193  |  59.3930  |   69.1167    |    0.0000  
   77    |     3     |  0.8951  |  5.5096  |  164.2977  |    228.5203   |   234.0299  |  64.2225  |   69.7322    |    0.0000  
   78    |     1     | 11.3920  |  0.7378  |  175.6898  |    231.7076   |   232.4455  |  56.0179  |   56.7557    |    0.0000  
   79    |     1     |  1.5506  | 11.5510  |  177.2403  |    232.4455   |   243.9965  |  55.2051  |   66.7561    |    0.0000  
   80    |     2     |  0.4259  |  3.5609  |  177.6663  |    232.5193   |   236.0802  |  54.8531  |   58.4140    |    0.0000  
   81    |     3     |  4.3662  | 18.3134  |  182.0325  |    234.0299   |   252.3433  |  51.9974  |   70.3108    |    0.0000  
   82    |     2     |  8.4514  |  7.4455  |  190.4839  |    236.0802   |   243.5258  |  45.5964  |   53.0419    |    0.0000  
   83    |     2     |  0.9092  |  2.9166  |  191.3931  |    243.5258   |   246.4423  |  52.1327  |   55.0493    |    0.0000  
   84    |     1     |  1.2390  |  7.5010  |  192.6321  |    243.9965   |   251.4975  |  51.3644  |   58.8654    |    0.0000  
   85    |     2     |  0.6297  |  0.8595  |  193.2618  |    246.4423   |   247.3018  |  53.1805  |   54.0400    |    0.0000  
   86    |     2     |  3.4104  |  0.2149  |  196.6722  |    247.3018   |   247.5167  |  50.6296  |   50.8445    |    0.0000  
   87    |     2     |  1.6016  |  4.1204  |  198.2737  |    247.5167   |   251.6371  |  49.2429  |   53.3634    |    0.0000  

  Clientes simulados:       87
  Tempo médio na fila:      24.8281
  Tempo médio de serviço:   7.9381
  Tempo médio no sistema:   32.7662
  Tempo médio ocioso:       0.7456
    caixa 1 — ocioso acum.: 16.1383
    caixa 2 — ocioso acum.: 23.4672
    caixa 3 — ocioso acum.: 25.2592

-- Rep 3 (seed_tec=791, seed_ts=1805) --
Cliente  |   Caixa   |   TEC    |    TS    |  Chegada   |  Início Serv. |  Fim Serv.  |  T. Fila  |  T. Sistema  |  T. Ocioso 
---------+-----------+----------+----------+------------+---------------+-------------+-----------+--------------+------------
   1     |     1     | 10.1694  | 34.0776  |  10.1694   |    10.1694    |   44.2470   |   0.0000  |   34.0776    |   10.1694  
   2     |     2     |  6.1413  |  6.8320  |  16.3108   |    16.3108    |   23.1428   |   0.0000  |    6.8320    |   16.3108  
   3     |     3     |  0.7602  |  1.1361  |  17.0709   |    17.0709    |   18.2070   |   0.0000  |    1.1361    |   17.0709  
   4     |     3     |  0.4657  |  1.1742  |  17.5366   |    18.2070    |   19.3812   |   0.6704  |    1.8446    |    0.0000  
   5     |     3     |  1.7403  |  3.5097  |  19.2770   |    19.3812    |   22.8910   |   0.1043  |    3.6140    |    0.0000  
   6     |     3     |  3.2520  | 12.0648  |  22.5290   |    22.8910    |   34.9557   |   0.3620  |   12.4268    |    0.0000  
   7     |     2     |  3.0996  |  0.7060  |  25.6285   |    25.6285    |   26.3345   |   0.0000  |    0.7060    |    2.4858  
   8     |     2     |  0.0363  |  8.3800  |  25.6649   |    26.3345    |   34.7145   |   0.6697  |    9.0496    |    0.0000  
   9     |     2     |  2.2574  | 16.3210  |  27.9223   |    34.7145    |   51.0355   |   6.7923  |   23.1133    |    0.0000  
   10    |     3     |  2.1454  | 16.9171  |  30.0677   |    34.9557    |   51.8728   |   4.8880  |   21.8051    |    0.0000  
   11    |     1     |  2.0988  | 12.0677  |  32.1665   |    44.2470    |   56.3147   |  12.0805  |   24.1482    |    0.0000  
   12    |     2     |  0.3055  |  4.8330  |  32.4720   |    51.0355    |   55.8685   |  18.5635  |   23.3965    |    0.0000  
   13    |     3     |  2.4512  |  0.9103  |  34.9231   |    51.8728    |   52.7831   |  16.9497  |   17.8600    |    0.0000  
   14    |     3     |  2.1195  |  7.2773  |  37.0427   |    52.7831    |   60.0604   |  15.7404  |   23.0177    |    0.0000  
