=== Rodada 2 | s=2 | T=200 | 200 repl. ===

-- Rep 1 (seed_tec=91, seed_ts=1565) --
Cliente  |   Caixa   |   TEC    |    TS    |  Chegada   |  Início Serv. |  Fim Serv.  |  T. Fila  |  T. Sistema  |  T. Ocioso 
   49    |     1     |  0.4052  |  1.8747  |  94.2620   |    193.4681   |   195.3428  |  99.2061  |   101.0807   |    0.0000  
   50    |     1     |  0.6753  |  0.1303  |  94.9374   |    195.3428   |   195.4730  |  100.4054 |   100.5357   |    0.0000  
   51    |     1     |  0.5726  |  4.5770  |  95.5100   |    195.4730   |   200.0500  |  99.9630  |   104.5400   |    0.0000  
   52    |     1     |  1.4948  |  3.4437  |  97.0048   |    200.0500   |   203.4936  |  103.0452 |   106.4888   |    0.0000  
   53    |     1     |  0.9005  | 17.1654  |  97.9053   |    203.4936   |   220.6591  |  105.5883 |   122.7538   |    0.0000  
   54    |     1     |  8.2061  | 11.7851  |  106.1114  |    220.6591   |   232.4442  |  114.5477 |   126.3328   |    0.0000  
   55    |     2     |  0.7331  | 11.1002  |  106.8445  |    222.8737   |   233.9739  |  116.0292 |   127.1294   |    0.0000  
   56    |     1     |  3.7657  |  4.3060  |  110.6102  |    232.4442   |   236.7502  |  121.8340 |   126.1400   |    0.0000  
   57    |     2     |  2.5960  |  7.3362  |  113.2062  |    233.9739   |   241.3102  |  120.7678 |   128.1040   |    0.0000  
   58    |     1     |  0.7517  |  1.4705  |  113.9578  |    236.7502   |   238.2207  |  122.7924 |   124.2629   |    0.0000  
   59    |     1     |  0.6078  |  0.7485  |  114.5656  |    238.2207   |   238.9692  |  123.6551 |   124.4036   |    0.0000  
   60    |     1     |  1.3414  |  1.9552  |  115.9070  |    238.9692   |   240.9244  |  123.0622 |   125.0174   |    0.0000  
   61    |     1     |  2.2575  |  1.9663  |  118.1645  |    240.9244   |   242.8907  |  122.7599 |   124.7262   |    0.0000  
   62    |     2     |  0.1851  |  4.3809  |  118.3497  |    241.3102   |   245.6911  |  122.9605 |   127.3414   |    0.0000  
   63    |     1     |  0.0352  |  0.0247  |  118.3849  |    242.8907   |   242.9154  |  124.5059 |   124.5305   |    0.0000  
   64    |     1     |  6.8842  |  9.9987  |  125.2690  |    242.9154   |   252.9140  |  117.6464 |   127.6450   |    0.0000  
   65    |     2     |  0.4856  | 18.8390  |  125.7546  |    245.6911   |   264.5301  |  119.9364 |   138.7754   |    0.0000  
   66    |     1     |  0.0986  | 20.8825  |  125.8533  |    252.9140   |   273.7965  |  127.0608 |   147.9432   |    0.0000  
   67    |     2     |  3.0360  |  5.2908  |  128.8893  |    264.5301   |   269.8209  |  135.6408 |   140.9316   |    0.0000  
   68    |     2     |  2.7197  |  0.0242  |  131.6090  |    269.8209   |   269.8451  |  138.2119 |   138.2361   |    0.0000  
   69    |     2     |  2.8004  | 11.0568  |  134.4094  |    269.8451   |   280.9018  |  135.4356 |   146.4924   |    0.0000  
   70    |     1     |  0.6817  |  6.9915  |  135.0911  |    273.7965   |   280.7880  |  138.7054 |   145.6969   |    0.0000  
   71    |     1     |  1.1442  |  3.9990  |  136.2353  |    280.7880   |   284.7871  |  144.5528 |   148.5518   |    0.0000  
   72    |     2     |  0.0880  | 13.6097  |  136.3233  |    280.9018   |   294.5116  |  144.5785 |   158.1882   |    0.0000  
   73    |     1     |  3.0794  |  3.6581  |  139.4027  |    284.7871   |   288.4451  |  145.3843 |   149.0424   |    0.0000  
   74    |     1     |  3.6981  | 16.6807  |  143.1008  |    288.4451   |   305.1258  |  145.3443 |   162.0250   |    0.0000  
   75    |     2     |  3.1499  | 23.2514  |  146.2508  |    294.5116   |   317.7629  |  148.2608 |   171.5121   |    0.0000  
   76    |     1     |  2.6593  |  1.2279  |  148.9101  |    305.1258   |   306.3537  |  156.2157 |   157.4436   |    0.0000  
   77    |     1     |  0.9267  |  3.6503  |  149.8368  |    306.3537   |   310.0040  |  156.5169 |   160.1673   |    0.0000  
   78    |     1     |  1.1681  |  7.7105  |  151.0048  |    310.0040   |   317.7146  |  158.9992 |   166.7097   |    0.0000  
   79    |     1     |  2.4227  |  2.0928  |  153.4275  |    317.7146   |   319.8073  |  164.2870 |   166.3798   |    0.0000  
   80    |     2     |  4.8469  |  7.9515  |  158.2745  |    317.7629   |   325.7144  |  159.4885 |   167.4400   |    0.0000  
   81    |     1     |  2.2090  |  5.0178  |  160.4835  |    319.8073   |   324.8251  |  159.3239 |   164.3416   |    0.0000  
   82    |     1     |  1.7918  | 13.0040  |  162.2752  |    324.8251   |   337.8291  |  162.5499 |   175.5539   |    0.0000  
   83    |     2     |  1.6240  |  1.4622  |  163.8993  |    325.7144   |   327.1767  |  161.8152 |   163.2774   |    0.0000  
   84    |     2     |  0.8633  |  6.7045  |  164.7626  |    327.1767   |   333.8812  |  162.4141 |   169.1186   |    0.0000  
   85    |     2     |  9.1149  |  1.7178  |  173.8774  |    333.8812   |   335.5990  |  160.0038 |   161.7216   |    0.0000  
   86    |     2     |  2.4865  | 11.5701  |  176.3639  |    335.5990   |   347.1691  |  159.2351 |   170.8052   |    0.0000  
   87    |     1     |  0.0072  | 13.2286  |  176.3711  |    337.8291   |   351.0577  |  161.4581 |   174.6866   |    0.0000  
   88    |     2     |  8.7654  | 10.4813  |  185.1364  |    347.1691   |   357.6504  |  162.0327 |   172.5140   |    0.0000  
   89    |     1     |  0.1012  | 15.0931  |  185.2376  |    351.0577   |   366.1508  |  165.8201 |   180.9132   |    0.0000  
   90    |     2     |  0.3015  |  3.8824  |  185.5391  |    357.6504   |   361.5327  |  172.1113 |   175.9937   |    0.0000  
   91    |     2     |  3.0216  |  0.4105  |  188.5607  |    361.5327   |   361.9432  |  172.9721 |   173.3825   |    0.0000  
   92    |     2     |  0.2664  |  7.4580  |  188.8271  |    361.9432   |   369.4012  |  173.1161 |   180.5742   |    0.0000  
   93    |     1     |  0.1187  |  8.6573  |  188.9458  |    366.1508   |   374.8081  |  177.2050 |   185.8623   |    0.0000  
   94    |     2     |  0.6909  | 10.3762  |  189.6366  |    369.4012   |   379.7774  |  179.7646 |   190.1408   |    0.0000  
   95    |     1     |  0.4681  | 19.0222  |  190.1047  |    374.8081   |   393.8303  |  184.7034 |   203.7256   |    0.0000  
   96    |     2     |  0.0316  |  0.3171  |  190.1363  |    379.7774   |   380.0945  |  189.6411 |   189.9582   |    0.0000  
   97    |     2     |  1.3889  |  0.7861  |  191.5252  |    380.0945   |   380.8806  |  188.5693 |   189.3554   |    0.0000  
   98    |     2     |  1.0982  |  0.2921  |  192.6234  |    380.8806   |   381.1727  |  188.2572 |   188.5493   |    0.0000  
   99    |     2     |  1.3551  |  5.8463  |  193.9785  |    381.1727   |   387.0190  |  187.1942 |   193.0405   |    0.0000  
  100    |     2     |  0.4440  | 19.0380  |  194.4225  |    387.0190   |   406.0570  |  192.5965 |   211.6345   |    0.0000  
  101    |     1     |  0.2226  |  1.0161  |  194.6451  |    393.8303   |   394.8464  |  199.1852 |   200.2013   |    0.0000  
  102    |     1     |  1.0878  |  9.8842  |  195.7329  |    394.8464   |   404.7306  |  199.1135 |   208.9977   |    0.0000  
  103    |     1     |  3.9854  |  5.7500  |  199.7183  |    404.7306   |   410.4806  |  205.0123 |   210.7623   |    0.0000  

  Clientes simulados:       103
  Tempo médio na fila:      103.8321
  Tempo médio de serviço:   7.6455
  Tempo médio no sistema:   111.4776
  Tempo médio ocioso:       0.2820
    caixa 1 — ocioso acum.: 14.4943
    caixa 2 — ocioso acum.: 14.5553

-- Rep 2 (seed_tec=40, seed_ts=737) --
Cliente  |   Caixa   |   TEC    |    TS    |  Chegada   |  Início Serv. |  Fim Serv.  |  T. Fila  |  T. Sistema  |  T. Ocioso 
---------+-----------+----------+----------+------------+---------------+-------------+-----------+--------------+------------
   1     |     1     | 16.1383  | 41.2434  |  16.1383   |    16.1383    |   57.3817   |   0.0000  |   41.2434    |   16.1383  
   2     |     2     |  2.6826  |  0.4665  |  18.8208   |    18.8208    |   19.2874   |   0.0000  |    0.4665    |   18.8208  
   3     |     2     |  2.9903  |  1.0125  |  21.8111   |    21.8111    |   22.8236   |   0.0000  |    1.0125    |    2.5238  
   4     |     2     |  2.1226  | 29.4641  |  23.9337   |    23.9337    |   53.3978   |   0.0000  |   29.4641    |    1.1101  
   5     |     2     |  2.3379  |  3.4530  |  26.2717   |    53.3978    |   56.8508   |  27.1261  |   30.5791    |    0.0000  
   6     |     2     |  0.5532  |  7.8911  |  26.8248   |    56.8508    |   64.7419   |  30.0260  |   37.9171    |    0.0000  
   7     |     1     |  0.2516  |  3.1814  |  27.0765   |    57.3817    |   60.5630   |  30.3052  |   33.4866    |    0.0000  
   8     |     1     |  3.7340  |  9.0335  |  30.8104   |    60.5630    |   69.5965   |  29.7526  |   38.7861    |    0.0000  
   9     |     2     |  3.5222  |  3.5522  |  34.3326   |    64.7419    |   68.2941   |  30.4093  |   33.9615    |    0.0000  
   10    |     2     |  1.8950  |  1.1264  |  36.2276   |    68.2941    |   69.4205   |  32.0665  |   33.1929    |    0.0000  
   11    |     2     |  2.1571  |  3.5574  |  38.3847   |    69.4205    |   72.9779   |  31.0358  |   34.5932    |    0.0000  
   12    |     1     |  0.5055  |  1.6871  |  38.8902   |    69.5965    |   71.2836   |  30.7063  |   32.3934    |    0.0000  
   13    |     1     |  2.8658  |  6.9122  |  41.7561   |    71.2836    |   78.1959   |  29.5276  |   36.4398    |    0.0000  
   14    |     2     |  1.9200  |  5.8777  |  43.6761   |    72.9779    |   78.8556   |  29.3018  |   35.1795    |    0.0000  
   15    |     1     |  3.9543  |  7.3059  |  47.6304   |    78.1959    |   85.5017   |  30.5655  |   37.8714    |    0.0000  
   16    |     2     |  3.3425  |  7.5525  |  50.9729   |    78.8556    |   86.4081   |  27.8827  |   35.4352    |    0.0000  
   17    |     1     |  0.3345  |  3.6067  |  51.3074   |    85.5017    |   89.1084   |  34.1943  |   37.8010    |    0.0000  
   18    |     2     |  2.3558  |  3.1614  |  53.6632   |    86.4081    |   89.5695   |  32.7449  |   35.9063    |    0.0000  
   19    |     1     |  2.1776  |  4.3947  |  55.8408   |    89.1084    |   93.5031   |  33.2676  |   37.6623    |    0.0000  
   20    |     2     |  0.7900  | 10.6931  |  56.6308   |    89.5695    |   100.2625  |  32.9387  |   43.6318    |    0.0000  
   21    |     1     |  0.7150  |  3.0015  |  57.3457   |    93.5031    |   96.5045   |  36.1573  |   39.1588    |    0.0000  
   22    |     1     |  1.5062  | 15.0979  |  58.8519   |    96.5045    |   111.6025  |  37.6526  |   52.7506    |    0.0000  
   23    |     2     |  1.1630  | 20.6388  |  60.0149   |    100.2625   |   120.9013  |  40.2477  |   60.8864    |    0.0000  
   24    |     1     |  3.0515  |  2.4991  |  63.0664   |    111.6025   |   114.1016  |  48.5361  |   51.0352    |    0.0000  
   25    |     1     |  0.3329  |  3.7601  |  63.3992   |    114.1016   |   117.8616  |  50.7024  |   54.4624    |    0.0000  
   26    |     1     |  5.1240  |  8.4788  |  68.5232   |    117.8616   |   126.3404  |  49.3384  |   57.8172    |    0.0000  
   27    |     2     |  0.7755  |  2.0070  |  69.2987   |    120.9013   |   122.9082  |  51.6026  |   53.6096    |    0.0000  
   28    |     2     |  3.7061  |  0.5097  |  73.0048   |    122.9082   |   123.4179  |  49.9035  |   50.4132    |    0.0000  
   29    |     2     |  0.8927  |  4.2004  |  73.8974   |    123.4179   |   127.6183  |  49.5205  |   53.7209    |    0.0000  
   30    |     1     |  6.0888  |  2.0137  |  79.9863   |    126.3404   |   128.3541  |  46.3541  |   48.3678    |    0.0000  
   31    |     2     |  1.7694  |  0.7857  |  81.7557   |    127.6183   |   128.4041  |  45.8626  |   46.6484    |    0.0000  
   32    |     1     |  1.4352  |  2.4093  |  83.1909   |    128.3541   |   130.7634  |  45.1632  |   47.5725    |    0.0000  
   33    |     2     |  1.3938  |  6.7917  |  84.5847   |    128.4041   |   135.1958  |  43.8194  |   50.6111    |    0.0000  
   34    |     1     |  0.2139  |  0.1506  |  84.7986   |    130.7634   |   130.9141  |  45.9648  |   46.1155    |    0.0000  
   35    |     1     |  1.6271  |  5.6685  |  86.4257   |    130.9141   |   136.5826  |  44.4883  |   50.1569    |    0.0000  
   36    |     2     |  4.0902  |  0.7666  |  90.5159   |    135.1958   |   135.9624  |  44.6799  |   45.4465    |    0.0000  
   37    |     2     |  2.3713  | 10.9437  |  92.8872   |    135.9624   |   146.9061  |  43.0752  |   54.0189    |    0.0000  
   38    |     1     |  2.7219  |  5.9635  |  95.6091   |    136.5826   |   142.5461  |  40.9735  |   46.9370    |    0.0000  
   39    |     1     |  0.8879  |  7.4400  |  96.4970   |    142.5461   |   149.9861  |  46.0491  |   53.4891    |    0.0000  
   40    |     2     |  0.9770  | 10.9445  |  97.4740   |    146.9061   |   157.8506  |  49.4321  |   60.3766    |    0.0000  
   41    |     1     |  0.2521  | 21.5462  |  97.7262   |    149.9861   |   171.5323  |  52.2599  |   73.8062    |    0.0000  
   42    |     2     |  2.3946  | 15.7540  |  100.1207  |    157.8506   |   173.6046  |  57.7299  |   73.4839    |    0.0000  
   43    |     1     |  0.1965  |  4.0771  |  100.3172  |    171.5323   |   175.6094  |  71.2151  |   75.2922    |    0.0000  
   44    |     2     |  4.0164  | 11.9957  |  104.3336  |    173.6046   |   185.6003  |  69.2710  |   81.2667    |    0.0000  
   45    |     1     |  5.6022  | 14.2139  |  109.9358  |    175.6094   |   189.8233  |  65.6736  |   79.8875    |    0.0000  
   46    |     2     |  0.1943  |  4.5040  |  110.1301  |    185.6003   |   190.1044  |  75.4703  |   79.9743    |    0.0000  
   47    |     1     |  2.6531  |  5.3120  |  112.7832  |    189.8233   |   195.1353  |  77.0401  |   82.3521    |    0.0000  
   48    |     2     |  1.8920  | 28.2814  |  114.6752  |    190.1044   |   218.3857  |  75.4291  |   103.7105   |    0.0000  
   49    |     1     |  0.1921  |  0.1027  |  114.8674  |    195.1353   |   195.2380  |  80.2679  |   80.3706    |    0.0000  
   50    |     1     |  1.5685  |  3.6304  |  116.4359  |    195.2380   |   198.8684  |  78.8021  |   82.4325    |    0.0000  
   51    |     1     |  0.8317  |  0.7840  |  117.2676  |    198.8684   |   199.6524  |  81.6009  |   82.3849    |    0.0000  
   52    |     1     |  4.4279  | 19.4151  |  121.6954  |    199.6524   |   219.0676  |  77.9570  |   97.3721    |    0.0000  
   53    |     2     |  1.3429  | 11.4250  |  123.0383  |    218.3857   |   229.8107  |  95.3475  |   106.7725   |    0.0000  
   54    |     1     |  0.0075  |  4.0025  |  123.0457  |    219.0676   |   223.0701  |  96.0218  |   100.0243   |    0.0000  
   55    |     1     |  1.9853  |  2.0053  |  125.0310  |    223.0701   |   225.0753  |  98.0391  |   100.0443   |    0.0000  
   56    |     1     |  0.8302  |  2.6748  |  125.8612  |    225.0753   |   227.7501  |  99.2141  |   101.8889   |    0.0000  
   57    |     1     |  1.5500  |  4.5914  |  127.4112  |    227.7501   |   232.3415  |  100.3389 |   104.9303   |    0.0000  
   58    |     2     |  0.1969  |  4.4594  |  127.6081  |    229.8107   |   234.2701  |  102.2027 |   106.6621   |    0.0000  
   59    |     1     |  1.9976  | 19.5928  |  129.6057  |    232.3415   |   251.9343  |  102.7358 |   122.3286   |    0.0000  
   60    |     2     |  1.7228  |  3.6216  |  131.3284  |    234.2701   |   237.8917  |  102.9417 |   106.5633   |    0.0000  
   61    |     2     |  3.3627  |  2.5250  |  134.6911  |    237.8917   |   240.4168  |  103.2006 |   105.7256   |    0.0000  
   62    |     2     |  3.4194  |  1.4582  |  138.1106  |    240.4168   |   241.8749  |  102.3062 |   103.7644   |    0.0000  
   63    |     2     |  0.8564  |  5.4312  |  138.9670  |    241.8749   |   247.3061  |  102.9080 |   108.3391   |    0.0000  
   64    |     2     |  0.5454  | 16.4911  |  139.5124  |    247.3061   |   263.7972  |  107.7937 |   124.2848   |    0.0000  
   65    |     1     |  1.5285  | 14.9024  |  141.0409  |    251.9343   |   266.8367  |  110.8934 |   125.7958   |    0.0000  
   66    |     2     |  0.5513  | 22.3991  |  141.5922  |    263.7972   |   286.1963  |  122.2050 |   144.6041   |    0.0000  
   67    |     1     |  0.8746  | 15.2573  |  142.4668  |    266.8367   |   282.0940  |  124.3699 |   139.6272   |    0.0000  
   68    |     1     |  0.9262  |  1.1128  |  143.3931  |    282.0940   |   283.2068  |  138.7009 |   139.8137   |    0.0000  
   69    |     1     |  0.1874  |  5.5092  |  143.5804  |    283.2068   |   288.7160  |  139.6263 |   145.1356   |    0.0000  
   70    |     2     |  0.1027  |  8.3287  |  143.6831  |    286.1963   |   294.5250  |  142.5132 |   150.8420   |    0.0000  
   71    |     1     |  7.1309  | 30.8569  |  150.8140  |    288.7160   |   319.5729  |  137.9020 |   168.7589   |    0.0000  
   72    |     2     |  2.0120  | 17.4597  |  152.8260  |    294.5250   |   311.9848  |  141.6991 |   159.1588   |    0.0000  
   73    |     2     |  4.9713  | 12.5124  |  157.7973  |    311.9848   |   324.4972  |  154.1875 |   166.6999   |    0.0000  
   74    |     1     |  1.1859  |  5.8144  |  158.9832  |    319.5729   |   325.3873  |  160.5898 |   166.4041   |    0.0000  
   75    |     2     |  3.3226  |  6.8674  |  162.3057  |    324.4972   |   331.3646  |  162.1915 |   169.0588   |    0.0000  
   76    |     1     |  1.0969  |  9.7237  |  163.4027  |    325.3873   |   335.1110  |  161.9846 |   171.7083   |    0.0000  
   77    |     2     |  0.8951  |  5.5096  |  164.2977  |    331.3646   |   336.8742  |  167.0668 |   172.5765   |    0.0000  
   78    |     1     | 11.3920  |  0.7378  |  175.6898  |    335.1110   |   335.8488  |  159.4212 |   160.1591   |    0.0000  
   79    |     1     |  1.5506  | 11.5510  |  177.2403  |    335.8488   |   347.3998  |  158.6085 |   170.1595   |    0.0000  
   80    |     2     |  0.4259  |  3.5609  |  177.6663  |    336.8742   |   340.4351  |  159.2079 |   162.7689   |    0.0000  
   81    |     2     |  4.3662  | 18.3134  |  182.0325  |    340.4351   |   358.7485  |  158.4027 |   176.7160   |    0.0000  
   82    |     1     |  8.4514  |  7.4455  |  190.4839  |    347.3998   |   354.8453  |  156.9160 |   164.3615   |    0.0000  
   83    |     1     |  0.9092  |  2.9166  |  191.3931  |    354.8453   |   357.7619  |  163.4523 |   166.3688   |    0.0000  
   84    |     1     |  1.2390  |  7.5010  |  192.6321  |    357.7619   |   365.2629  |  165.1298 |   172.6308   |    0.0000  
   85    |     2     |  0.6297  |  0.8595  |  193.2618  |    358.7485   |   359.6080  |  165.4867 |   166.3462   |    0.0000  
   86    |     2     |  3.4104  |  0.2149  |  196.6722  |    359.6080   |   359.8228  |  162.9358 |   163.1507   |    0.0000  
   87    |     2     |  1.6016  |  4.1204  |  198.2737  |    359.8228   |   363.9433  |  161.5491 |   165.6695   |    0.0000  

  Clientes simulados:       87
  Tempo médio na fila:      79.9101
  Tempo médio de serviço:   7.9381
  Tempo médio no sistema:   87.8482
  Tempo médio ocioso:       0.4436
    caixa 1 — ocioso acum.: 16.1383
    caixa 2 — ocioso acum.: 22.4547

-- Rep 3 (seed_tec=791, seed_ts=1805) --
Cliente  |   Caixa   |   TEC    |    TS    |  Chegada   |  Início Serv. |  Fim Serv.  |  T. Fila  |  T. Sistema  |  T. Ocioso 
---------+-----------+----------+----------+------------+---------------+-------------+-----------+--------------+------------
   1     |     1     | 10.1694  | 34.0776  |  10.1694   |    10.1694    |   44.2470   |   0.0000  |   34.0776    |   10.1694  
   2     |     2     |  6.1413  |  6.8320  |  16.3108   |    16.3108    |   23.1428   |   0.0000  |    6.8320    |   16.3108  
   3     |     2     |  0.7602  |  1.1361  |  17.0709   |    23.1428    |   24.2789   |   6.0719  |    7.2080    |    0.0000  
   4     |     2     |  0.4657  |  1.1742  |  17.5366   |    24.2789    |   25.4531   |   6.7423  |    7.9165    |    0.0000  
   5     |     2     |  1.7403  |  3.5097  |  19.2770   |    25.4531    |   28.9628   |   6.1761  |    9.6859    |    0.0000  
   6     |     2     |  3.2520  | 12.0648  |  22.5290   |    28.9628    |   41.0276   |   6.4339  |   18.4986    |    0.0000  
   7     |     2     |  3.0996  |  0.7060  |  25.6285   |    41.0276    |   41.7336   |  15.3991  |   16.1051    |    0.0000  
   8     |     2     |  0.0363  |  8.3800  |  25.6649   |    41.7336    |   50.1136   |  16.0687  |   24.4487    |    0.0000  
   9     |     1     |  2.2574  | 16.3210  |  27.9223   |    44.2470    |   60.5680   |  16.3247  |   32.6457    |    0.0000  
   10    |     2     |  2.1454  | 16.9171  |  30.0677   |    50.1136    |   67.0307   |  20.0459  |   36.9630    |    0.0000  
   11    |     1     |  2.0988  | 12.0677  |  32.1665   |    60.5680    |   72.6357   |  28.4015  |   40.4692    |    0.0000  
   12    |     2     |  0.3055  |  4.8330  |  32.4720   |    67.0307    |   71.8637   |  34.5587  |   39.3917    |    0.0000  
   13    |     2     |  2.4512  |  0.9103  |  34.9231   |    71.8637    |   72.7740   |  36.9405  |   37.8508    |    0.0000  
   14    |     1     |  2.1195  |  7.2773  |  37.0427   |    72.6357    |   79.9130   |  35.5930  |   42.8703    |    0.0000  
   15    |     2     |  2.4885  |  5.5732  |  39.5312   |    72.7740    |   78.3472   |  33.2428  |   38.8160    |    0.0000  
