=== Rodada 2 | s=1 | T=200 | 200 repl. ===

-- Rep 1 (seed_tec=91, seed_ts=1565) --
Cliente  |   Caixa   |   TEC    |    TS    |  Chegada   |  Início Serv. |  Fim Serv.  |  T. Fila  |  T. Sistema  |  T. Ocioso 
   49    |     1     |  0.4052  |  1.8747  |  94.2620   |    401.7865   |   403.6612  |  307.5245 |   309.3991   |    0.0000  
   50    |     1     |  0.6753  |  0.1303  |  94.9374   |    403.6612   |   403.7914  |  308.7238 |   308.8541   |    0.0000  
   51    |     1     |  0.5726  |  4.5770  |  95.5100   |    403.7914   |   408.3684  |  308.2814 |   312.8584   |    0.0000  
   52    |     1     |  1.4948  |  3.4437  |  97.0048   |    408.3684   |   411.8120  |  311.3636 |   314.8072   |    0.0000  
   53    |     1     |  0.9005  | 17.1654  |  97.9053   |    411.8120   |   428.9775  |  313.9067 |   331.0722   |    0.0000  
   54    |     1     |  8.2061  | 11.7851  |  106.1114  |    428.9775   |   440.7626  |  322.8661 |   334.6512   |    0.0000  
   55    |     1     |  0.7331  | 11.1002  |  106.8445  |    440.7626   |   451.8628  |  333.9181 |   345.0183   |    0.0000  
   56    |     1     |  3.7657  |  4.3060  |  110.6102  |    451.8628   |   456.1688  |  341.2526 |   345.5586   |    0.0000  
   57    |     1     |  2.5960  |  7.3362  |  113.2062  |    456.1688   |   463.5050  |  342.9626 |   350.2988   |    0.0000  
   58    |     1     |  0.7517  |  1.4705  |  113.9578  |    463.5050   |   464.9755  |  349.5472 |   351.0177   |    0.0000  
   59    |     1     |  0.6078  |  0.7485  |  114.5656  |    464.9755   |   465.7241  |  350.4099 |   351.1584   |    0.0000  
   60    |     1     |  1.3414  |  1.9552  |  115.9070  |    465.7241   |   467.6793  |  349.8171 |   351.7723   |    0.0000  
   61    |     1     |  2.2575  |  1.9663  |  118.1645  |    467.6793   |   469.6456  |  349.5147 |   351.4810   |    0.0000  
   62    |     1     |  0.1851  |  4.3809  |  118.3497  |    469.6456   |   474.0264  |  351.2959 |   355.6768   |    0.0000  
   63    |     1     |  0.0352  |  0.0247  |  118.3849  |    474.0264   |   474.0511  |  355.6416 |   355.6662   |    0.0000  
   64    |     1     |  6.8842  |  9.9987  |  125.2690  |    474.0511   |   484.0498  |  348.7821 |   358.7807   |    0.0000  
   65    |     1     |  0.4856  | 18.8390  |  125.7546  |    484.0498   |   502.8888  |  358.2951 |   377.1341   |    0.0000  
   66    |     1     |  0.0986  | 20.8825  |  125.8533  |    502.8888   |   523.7712  |  377.0355 |   397.9179   |    0.0000  
   67    |     1     |  3.0360  |  5.2908  |  128.8893  |    523.7712   |   529.0620  |  394.8820 |   400.1728   |    0.0000  
   68    |     1     |  2.7197  |  0.0242  |  131.6090  |    529.0620   |   529.0862  |  397.4530 |   397.4772   |    0.0000  
   69    |     1     |  2.8004  | 11.0568  |  134.4094  |    529.0862   |   540.1430  |  394.6768 |   405.7336   |    0.0000  
   70    |     1     |  0.6817  |  6.9915  |  135.0911  |    540.1430   |   547.1345  |  405.0519 |   412.0434   |    0.0000  
   71    |     1     |  1.1442  |  3.9990  |  136.2353  |    547.1345   |   551.1336  |  410.8993 |   414.8983   |    0.0000  
   72    |     1     |  0.0880  | 13.6097  |  136.3233  |    551.1336   |   564.7433  |  414.8103 |   428.4200   |    0.0000  
   73    |     1     |  3.0794  |  3.6581  |  139.4027  |    564.7433   |   568.4014  |  425.3406 |   428.9986   |    0.0000  
   74    |     1     |  3.6981  | 16.6807  |  143.1008  |    568.4014   |   585.0820  |  425.3005 |   441.9812   |    0.0000  
   75    |     1     |  3.1499  | 23.2514  |  146.2508  |    585.0820   |   608.3334  |  438.8312 |   462.0826   |    0.0000  
   76    |     1     |  2.6593  |  1.2279  |  148.9101  |    608.3334   |   609.5612  |  459.4233 |   460.6512   |    0.0000  
   77    |     1     |  0.9267  |  3.6503  |  149.8368  |    609.5612   |   613.2116  |  459.7245 |   463.3748   |    0.0000  
   78    |     1     |  1.1681  |  7.7105  |  151.0048  |    613.2116   |   620.9221  |  462.2068 |   469.9173   |    0.0000  
   79    |     1     |  2.4227  |  2.0928  |  153.4275  |    620.9221   |   623.0149  |  467.4946 |   469.5874   |    0.0000  
   80    |     1     |  4.8469  |  7.9515  |  158.2745  |    623.0149   |   630.9664  |  464.7404 |   472.6920   |    0.0000  
   81    |     1     |  2.2090  |  5.0178  |  160.4835  |    630.9664   |   635.9842  |  470.4830 |   475.5007   |    0.0000  
   82    |     1     |  1.7918  | 13.0040  |  162.2752  |    635.9842   |   648.9882  |  473.7089 |   486.7130   |    0.0000  
   83    |     1     |  1.6240  |  1.4622  |  163.8993  |    648.9882   |   650.4504  |  485.0889 |   486.5512   |    0.0000  
   84    |     1     |  0.8633  |  6.7045  |  164.7626  |    650.4504   |   657.1550  |  485.6878 |   492.3924   |    0.0000  
   85    |     1     |  9.1149  |  1.7178  |  173.8774  |    657.1550   |   658.8728  |  483.2775 |   484.9953   |    0.0000  
   86    |     1     |  2.4865  | 11.5701  |  176.3639  |    658.8728   |   670.4429  |  482.5089 |   494.0790   |    0.0000  
   87    |     1     |  0.0072  | 13.2286  |  176.3711  |    670.4429   |   683.6714  |  494.0718 |   507.3004   |    0.0000  
   88    |     1     |  8.7654  | 10.4813  |  185.1364  |    683.6714   |   694.1527  |  498.5350 |   509.0163   |    0.0000  
   89    |     1     |  0.1012  | 15.0931  |  185.2376  |    694.1527   |   709.2458  |  508.9151 |   524.0082   |    0.0000  
   90    |     1     |  0.3015  |  3.8824  |  185.5391  |    709.2458   |   713.1282  |  523.7067 |   527.5891   |    0.0000  
   91    |     1     |  3.0216  |  0.4105  |  188.5607  |    713.1282   |   713.5387  |  524.5675 |   524.9780   |    0.0000  
   92    |     1     |  0.2664  |  7.4580  |  188.8271  |    713.5387   |   720.9967  |  524.7116 |   532.1696   |    0.0000  
   93    |     1     |  0.1187  |  8.6573  |  188.9458  |    720.9967   |   729.6540  |  532.0509 |   540.7082   |    0.0000  
   94    |     1     |  0.6909  | 10.3762  |  189.6366  |    729.6540   |   740.0302  |  540.0173 |   550.3935   |    0.0000  
   95    |     1     |  0.4681  | 19.0222  |  190.1047  |    740.0302   |   759.0524  |  549.9254 |   568.9477   |    0.0000  
   96    |     1     |  0.0316  |  0.3171  |  190.1363  |    759.0524   |   759.3694  |  568.9161 |   569.2331   |    0.0000  
   97    |     1     |  1.3889  |  0.7861  |  191.5252  |    759.3694   |   760.1556  |  567.8442 |   568.6304   |    0.0000  
   98    |     1     |  1.0982  |  0.2921  |  192.6234  |    760.1556   |   760.4476  |  567.5322 |   567.8242   |    0.0000  
   99    |     1     |  1.3551  |  5.8463  |  193.9785  |    760.4476   |   766.2939  |  566.4692 |   572.3155   |    0.0000  
  100    |     1     |  0.4440  | 19.0380  |  194.4225  |    766.2939   |   785.3319  |  571.8714 |   590.9095   |    0.0000  
  101    |     1     |  0.2226  |  1.0161  |  194.6451  |    785.3319   |   786.3480  |  590.6868 |   591.7030   |    0.0000  
  102    |     1     |  1.0878  |  9.8842  |  195.7329  |    786.3480   |   796.2323  |  590.6152 |   600.4994   |    0.0000  
  103    |     1     |  3.9854  |  5.7500  |  199.7183  |    796.2323   |   801.9823  |  596.5140 |   602.2639   |    0.0000  

  Clientes simulados:       103
  Tempo médio na fila:      308.8907
  Tempo médio de serviço:   7.6455
  Tempo médio no sistema:   316.5363
  Tempo médio ocioso:       0.1407
    caixa 1 — ocioso acum.: 14.4943

-- Rep 2 (seed_tec=40, seed_ts=737) --
Cliente  |   Caixa   |   TEC    |    TS    |  Chegada   |  Início Serv. |  Fim Serv.  |  T. Fila  |  T. Sistema  |  T. Ocioso 
---------+-----------+----------+----------+------------+---------------+-------------+-----------+--------------+------------
   1     |     1     | 16.1383  | 41.2434  |  16.1383   |    16.1383    |   57.3817   |   0.0000  |   41.2434    |   16.1383  
   2     |     1     |  2.6826  |  0.4665  |  18.8208   |    57.3817    |   57.8482   |  38.5608  |   39.0274    |    0.0000  
   3     |     1     |  2.9903  |  1.0125  |  21.8111   |    57.8482    |   58.8607   |  36.0371  |   37.0495    |    0.0000  
   4     |     1     |  2.1226  | 29.4641  |  23.9337   |    58.8607    |   88.3247   |  34.9269  |   64.3910    |    0.0000  
   5     |     1     |  2.3379  |  3.4530  |  26.2717   |    88.3247    |   91.7777   |  62.0531  |   65.5061    |    0.0000  
   6     |     1     |  0.5532  |  7.8911  |  26.8248   |    91.7777    |   99.6688   |  64.9529  |   72.8440    |    0.0000  
   7     |     1     |  0.2516  |  3.1814  |  27.0765   |    99.6688    |   102.8502  |  72.5924  |   75.7738    |    0.0000  
   8     |     1     |  3.7340  |  9.0335  |  30.8104   |    102.8502   |   111.8837  |  72.0398  |   81.0733    |    0.0000  
   9     |     1     |  3.5222  |  3.5522  |  34.3326   |    111.8837   |   115.4359  |  77.5511  |   81.1033    |    0.0000  
   10    |     1     |  1.8950  |  1.1264  |  36.2276   |    115.4359   |   116.5623  |  79.2083  |   80.3347    |    0.0000  
   11    |     1     |  2.1571  |  3.5574  |  38.3847   |    116.5623   |   120.1197  |  78.1776  |   81.7350    |    0.0000  
   12    |     1     |  0.5055  |  1.6871  |  38.8902   |    120.1197   |   121.8068  |  81.2295  |   82.9165    |    0.0000  
   13    |     1     |  2.8658  |  6.9122  |  41.7561   |    121.8068   |   128.7190  |  80.0507  |   86.9630    |    0.0000  
   14    |     1     |  1.9200  |  5.8777  |  43.6761   |    128.7190   |   134.5967  |  85.0429  |   90.9206    |    0.0000  
   15    |     1     |  3.9543  |  7.3059  |  47.6304   |    134.5967   |   141.9026  |  86.9663  |   94.2722    |    0.0000  
   16    |     1     |  3.3425  |  7.5525  |  50.9729   |    141.9026   |   149.4551  |  90.9296  |   98.4822    |    0.0000  
   17    |     1     |  0.3345  |  3.6067  |  51.3074   |    149.4551   |   153.0618  |  98.1476  |   101.7543   |    0.0000  
   18    |     1     |  2.3558  |  3.1614  |  53.6632   |    153.0618   |   156.2232  |  99.3985  |   102.5599   |    0.0000  
   19    |     1     |  2.1776  |  4.3947  |  55.8408   |    156.2232   |   160.6178  |  100.3824 |   104.7770   |    0.0000  
   20    |     1     |  0.7900  | 10.6931  |  56.6308   |    160.6178   |   171.3109  |  103.9871 |   114.6801   |    0.0000  
   21    |     1     |  0.7150  |  3.0015  |  57.3457   |    171.3109   |   174.3123  |  113.9652 |   116.9666   |    0.0000  
   22    |     1     |  1.5062  | 15.0979  |  58.8519   |    174.3123   |   189.4103  |  115.4604 |   130.5584   |    0.0000  
   23    |     1     |  1.1630  | 20.6388  |  60.0149   |    189.4103   |   210.0490  |  129.3954 |   150.0342   |    0.0000  
   24    |     1     |  3.0515  |  2.4991  |  63.0664   |    210.0490   |   212.5481  |  146.9827 |   149.4818   |    0.0000  
   25    |     1     |  0.3329  |  3.7601  |  63.3992   |    212.5481   |   216.3082  |  149.1489 |   152.9090   |    0.0000  
   26    |     1     |  5.1240  |  8.4788  |  68.5232   |    216.3082   |   224.7870  |  147.7850 |   156.2638   |    0.0000  
   27    |     1     |  0.7755  |  2.0070  |  69.2987   |    224.7870   |   226.7939  |  155.4883 |   157.4953   |    0.0000  
   28    |     1     |  3.7061  |  0.5097  |  73.0048   |    226.7939   |   227.3036  |  153.7892 |   154.2988   |    0.0000  
   29    |     1     |  0.8927  |  4.2004  |  73.8974   |    227.3036   |   231.5040  |  153.4062 |   157.6066   |    0.0000  
   30    |     1     |  6.0888  |  2.0137  |  79.9863   |    231.5040   |   233.5177  |  151.5177 |   153.5314   |    0.0000  
   31    |     1     |  1.7694  |  0.7857  |  81.7557   |    233.5177   |   234.3035  |  151.7620 |   152.5478   |    0.0000  
   32    |     1     |  1.4352  |  2.4093  |  83.1909   |    234.3035   |   236.7128  |  151.1126 |   153.5219   |    0.0000  
   33    |     1     |  1.3938  |  6.7917  |  84.5847   |    236.7128   |   243.5045  |  152.1281 |   158.9198   |    0.0000  
   34    |     1     |  0.2139  |  0.1506  |  84.7986   |    243.5045   |   243.6552  |  158.7059 |   158.8566   |    0.0000  
   35    |     1     |  1.6271  |  5.6685  |  86.4257   |    243.6552   |   249.3237  |  157.2294 |   162.8980   |    0.0000  
   36    |     1     |  4.0902  |  0.7666  |  90.5159   |    249.3237   |   250.0903  |  158.8078 |   159.5744   |    0.0000  
   37    |     1     |  2.3713  | 10.9437  |  92.8872   |    250.0903   |   261.0340  |  157.2031 |   168.1468   |    0.0000  
   38    |     1     |  2.7219  |  5.9635  |  95.6091   |    261.0340   |   266.9975  |  165.4249 |   171.3884   |    0.0000  
   39    |     1     |  0.8879  |  7.4400  |  96.4970   |    266.9975   |   274.4375  |  170.5005 |   177.9405   |    0.0000  
   40    |     1     |  0.9770  | 10.9445  |  97.4740   |    274.4375   |   285.3820  |  176.9635 |   187.9080   |    0.0000  
   41    |     1     |  0.2521  | 21.5462  |  97.7262   |    285.3820   |   306.9282  |  187.6558 |   209.2021   |    0.0000  
   42    |     1     |  2.3946  | 15.7540  |  100.1207  |    306.9282   |   322.6822  |  206.8075 |   222.5615   |    0.0000  
   43    |     1     |  0.1965  |  4.0771  |  100.3172  |    322.6822   |   326.7593  |  222.3650 |   226.4421   |    0.0000  
   44    |     1     |  4.0164  | 11.9957  |  104.3336  |    326.7593   |   338.7550  |  222.4257 |   234.4214   |    0.0000  
   45    |     1     |  5.6022  | 14.2139  |  109.9358  |    338.7550   |   352.9689  |  228.8192 |   243.0331   |    0.0000  
   46    |     1     |  0.1943  |  4.5040  |  110.1301  |    352.9689   |   357.4729  |  242.8388 |   247.3428   |    0.0000  
   47    |     1     |  2.6531  |  5.3120  |  112.7832  |    357.4729   |   362.7849  |  244.6897 |   250.0017   |    0.0000  
   48    |     1     |  1.8920  | 28.2814  |  114.6752  |    362.7849   |   391.0663  |  248.1097 |   276.3911   |    0.0000  
   49    |     1     |  0.1921  |  0.1027  |  114.8674  |    391.0663   |   391.1690  |  276.1989 |   276.3016   |    0.0000  
   50    |     1     |  1.5685  |  3.6304  |  116.4359  |    391.1690   |   394.7994  |  274.7331 |   278.3636   |    0.0000  
   51    |     1     |  0.8317  |  0.7840  |  117.2676  |    394.7994   |   395.5834  |  277.5319 |   278.3159   |    0.0000  
   52    |     1     |  4.4279  | 19.4151  |  121.6954  |    395.5834   |   414.9986  |  273.8880 |   293.3032   |    0.0000  
   53    |     1     |  1.3429  | 11.4250  |  123.0383  |    414.9986   |   426.4236  |  291.9603 |   303.3853   |    0.0000  
   54    |     1     |  0.0075  |  4.0025  |  123.0457  |    426.4236   |   430.4261  |  303.3778 |   307.3803   |    0.0000  
   55    |     1     |  1.9853  |  2.0053  |  125.0310  |    430.4261   |   432.4313  |  305.3951 |   307.4003   |    0.0000  
   56    |     1     |  0.8302  |  2.6748  |  125.8612  |    432.4313   |   435.1061  |  306.5702 |   309.2449   |    0.0000  
   57    |     1     |  1.5500  |  4.5914  |  127.4112  |    435.1061   |   439.6975  |  307.6949 |   312.2863   |    0.0000  
   58    |     1     |  0.1969  |  4.4594  |  127.6081  |    439.6975   |   444.1569  |  312.0894 |   316.5488   |    0.0000  
   59    |     1     |  1.9976  | 19.5928  |  129.6057  |    444.1569   |   463.7497  |  314.5512 |   334.1440   |    0.0000  
   60    |     1     |  1.7228  |  3.6216  |  131.3284  |    463.7497   |   467.3713  |  332.4212 |   336.0428   |    0.0000  
   61    |     1     |  3.3627  |  2.5250  |  134.6911  |    467.3713   |   469.8963  |  332.6801 |   335.2052   |    0.0000  
   62    |     1     |  3.4194  |  1.4582  |  138.1106  |    469.8963   |   471.3545  |  331.7857 |   333.2439   |    0.0000  
   63    |     1     |  0.8564  |  5.4312  |  138.9670  |    471.3545   |   476.7857  |  332.3875 |   337.8187   |    0.0000  
   64    |     1     |  0.5454  | 16.4911  |  139.5124  |    476.7857   |   493.2767  |  337.2733 |   353.7643   |    0.0000  
   65    |     1     |  1.5285  | 14.9024  |  141.0409  |    493.2767   |   508.1792  |  352.2359 |   367.1383   |    0.0000  
   66    |     1     |  0.5513  | 22.3991  |  141.5922  |    508.1792   |   530.5783  |  366.5870 |   388.9861   |    0.0000  
   67    |     1     |  0.8746  | 15.2573  |  142.4668  |    530.5783   |   545.8356  |  388.1115 |   403.3687   |    0.0000  
   68    |     1     |  0.9262  |  1.1128  |  143.3931  |    545.8356   |   546.9483  |  402.4425 |   403.5553   |    0.0000  
   69    |     1     |  0.1874  |  5.5092  |  143.5804  |    546.9483   |   552.4576  |  403.3679 |   408.8771   |    0.0000  
   70    |     1     |  0.1027  |  8.3287  |  143.6831  |    552.4576   |   560.7863  |  408.7745 |   417.1032   |    0.0000  
   71    |     1     |  7.1309  | 30.8569  |  150.8140  |    560.7863   |   591.6432  |  409.9723 |   440.8292   |    0.0000  
   72    |     1     |  2.0120  | 17.4597  |  152.8260  |    591.6432   |   609.1030  |  438.8172 |   456.2770   |    0.0000  
   73    |     1     |  4.9713  | 12.5124  |  157.7973  |    609.1030   |   621.6154  |  451.3057 |   463.8181   |    0.0000  
   74    |     1     |  1.1859  |  5.8144  |  158.9832  |    621.6154   |   627.4297  |  462.6322 |   468.4466   |    0.0000  
   75    |     1     |  3.3226  |  6.8674  |  162.3057  |    627.4297   |   634.2971  |  465.1240 |   471.9914   |    0.0000  
   76    |     1     |  1.0969  |  9.7237  |  163.4027  |    634.2971   |   644.0208  |  470.8945 |   480.6182   |    0.0000  
   77    |     1     |  0.8951  |  5.5096  |  164.2977  |    644.0208   |   649.5305  |  479.7231 |   485.2327   |    0.0000  
   78    |     1     | 11.3920  |  0.7378  |  175.6898  |    649.5305   |   650.2683  |  473.8407 |   474.5785   |    0.0000  
   79    |     1     |  1.5506  | 11.5510  |  177.2403  |    650.2683   |   661.8193  |  473.0280 |   484.5790   |    0.0000  
   80    |     1     |  0.4259  |  3.5609  |  177.6663  |    661.8193   |   665.3802  |  484.1530 |   487.7140   |    0.0000  
   81    |     1     |  4.3662  | 18.3134  |  182.0325  |    665.3802   |   683.6936  |  483.3478 |   501.6611   |    0.0000  
   82    |     1     |  8.4514  |  7.4455  |  190.4839  |    683.6936   |   691.1391  |  493.2097 |   500.6552   |    0.0000  
   83    |     1     |  0.9092  |  2.9166  |  191.3931  |    691.1391   |   694.0557  |  499.7461 |   502.6626   |    0.0000  
   84    |     1     |  1.2390  |  7.5010  |  192.6321  |    694.0557   |   701.5567  |  501.4236 |   508.9246   |    0.0000  
   85    |     1     |  0.6297  |  0.8595  |  193.2618  |    701.5567   |   702.4161  |  508.2949 |   509.1543   |    0.0000  
   86    |     1     |  3.4104  |  0.2149  |  196.6722  |    702.4161   |   702.6310  |  505.7439 |   505.9588   |    0.0000  
   87    |     1     |  1.6016  |  4.1204  |  198.2737  |    702.6310   |   706.7515  |  504.3573 |   508.4777   |    0.0000  

  Clientes simulados:       87
  Tempo médio na fila:      248.2804
  Tempo médio de serviço:   7.9381
  Tempo médio no sistema:   256.2185
  Tempo médio ocioso:       0.1855
    caixa 1 — ocioso acum.: 16.1383

-- Rep 3 (seed_tec=791, seed_ts=1805) --
Cliente  |   Caixa   |   TEC    |    TS    |  Chegada   |  Início Serv. |  Fim Serv.  |  T. Fila  |  T. Sistema  |  T. Ocioso 
---------+-----------+----------+----------+------------+---------------+-------------+-----------+--------------+------------
   1     |     1     | 10.1694  | 34.0776  |  10.1694   |    10.1694    |   44.2470   |   0.0000  |   34.0776    |   10.1694  
   2     |     1     |  6.1413  |  6.8320  |  16.3108   |    44.2470    |   51.0790   |  27.9362  |   34.7683    |    0.0000  
   3     |     1     |  0.7602  |  1.1361  |  17.0709   |    51.0790    |   52.2152   |  34.0081  |   35.1442    |    0.0000  
   4     |     1     |  0.4657  |  1.1742  |  17.5366   |    52.2152    |   53.3894   |  34.6785  |   35.8527    |    0.0000  
   5     |     1     |  1.7403  |  3.5097  |  19.2770   |    53.3894    |   56.8991   |  34.1124  |   37.6221    |    0.0000  
   6     |     1     |  3.2520  | 12.0648  |  22.5290   |    56.8991    |   68.9638   |  34.3701  |   46.4349    |    0.0000  
   7     |     1     |  3.0996  |  0.7060  |  25.6285   |    68.9638    |   69.6698   |  43.3353  |   44.0413    |    0.0000  
   8     |     1     |  0.0363  |  8.3800  |  25.6649   |    69.6698    |   78.0498   |  44.0049  |   52.3849    |    0.0000  
   9     |     1     |  2.2574  | 16.3210  |  27.9223   |    78.0498    |   94.3708   |  50.1276  |   66.4486    |    0.0000  
   10    |     1     |  2.1454  | 16.9171  |  30.0677   |    94.3708    |   111.2879  |  64.3031  |   81.2202    |    0.0000  
   11    |     1     |  2.0988  | 12.0677  |  32.1665   |    111.2879   |   123.3556  |  79.1214  |   91.1891    |    0.0000  
   12    |     1     |  0.3055  |  4.8330  |  32.4720   |    123.3556   |   128.1886  |  90.8836  |   95.7166    |    0.0000  
   13    |     1     |  2.4512  |  0.9103  |  34.9231   |    128.1886   |   129.0989  |  93.2655  |   94.1758    |    0.0000  
   14    |     1     |  2.1195  |  7.2773  |  37.0427   |    129.0989   |   136.3762  |  92.0562  |   99.3336    |    0.0000  
   15    |     1     |  2.4885  |  5.5732  |  39.5312   |    136.3762   |   141.9494  |  96.8450  |   102.4182   |    0.0000  
   16    |     1     |  0.0143  | 17.7424  |  39.5455   |    141.9494   |   159.6918  |  102.4039 |   120.1462   |    0.0000  
