=== Rodada 3 | s=4 | T=200 | 200 repl. ===

-- Rep 1 (seed_tec=452, seed_ts=1764) --
Cliente  |   Caixa   |   TEC    |    TS    |  Chegada   |  Início Serv. |  Fim Serv.  |  T. Fila  |  T. Sistema  |  T. Ocioso 
   20    |     3     |  3.0958  |  0.7571  |  46.6743   |    52.2327    |   52.9898   |   5.5584  |    6.3155    |    0.0000  
   21    |     3     |  0.7029  |  6.4728  |  47.3773   |    52.9898    |   59.4626   |   5.6126  |   12.0854    |    0.0000  
   22    |     2     |  1.7290  |  6.0903  |  49.1062   |    53.3286    |   59.4189   |   4.2224  |   10.3127    |    0.0000  
   23    |     1     |  3.0516  |  0.3700  |  52.1579   |    55.1342    |   55.5042   |   2.9763  |    3.3464    |    0.0000  
   24    |     1     |  1.1693  |  9.9036  |  53.3272   |    55.5042    |   65.4079   |   2.1770  |   12.0807    |    0.0000  
   25    |     2     |  1.5210  |  3.5904  |  54.8482   |    59.4189    |   63.0093   |   4.5707  |    8.1611    |    0.0000  
   26    |     3     |  3.5228  |  5.5074  |  58.3709   |    59.4626    |   64.9701   |   1.0917  |    6.5991    |    0.0000  
   27    |     4     |  1.1308  | 11.8954  |  59.5018   |    60.5135    |   72.4089   |   1.0117  |   12.9071    |    0.0000  
   28    |     2     |  1.1194  |  5.3391  |  60.6212   |    63.0093    |   68.3484   |   2.3881  |    7.7272    |    0.0000  
   29    |     3     |  6.9023  |  1.5597  |  67.5235   |    67.5235    |   69.0832   |   0.0000  |    1.5597    |    2.5534  
   30    |     1     |  0.1277  |  0.8410  |  67.6512   |    67.6512    |   68.4922   |   0.0000  |    0.8410    |    2.2433  
   31    |     2     |  1.5314  |  1.7259  |  69.1825   |    69.1825    |   70.9085   |   0.0000  |    1.7259    |    0.8342  
   32    |     1     |  1.3330  |  5.2724  |  70.5155   |    70.5155    |   75.7879   |   0.0000  |    5.2724    |    2.0233  
   33    |     3     |  0.9280  |  0.2678  |  71.4435   |    71.4435    |   71.7113   |   0.0000  |    0.2678    |    2.3604  
   34    |     2     |  1.5795  |  2.5462  |  73.0230   |    73.0230    |   75.5692   |   0.0000  |    2.5462    |    2.1146  
   35    |     3     |  0.6878  |  6.4158  |  73.7108   |    73.7108    |   80.1266   |   0.0000  |    6.4158    |    1.9995  
   36    |     4     |  2.0329  | 42.1115  |  75.7437   |    75.7437    |   117.8552  |   0.0000  |   42.1115    |    3.3349  
   37    |     2     |  0.0971  |  0.2072  |  75.8408   |    75.8408    |   76.0480   |   0.0000  |    0.2072    |    0.2716  
   38    |     1     |  0.2162  |  9.4187  |  76.0570   |    76.0570    |   85.4757   |   0.0000  |    9.4187    |    0.2691  
   39    |     2     |  0.1049  | 13.2880  |  76.1619   |    76.1619    |   89.4499   |   0.0000  |   13.2880    |    0.1139  
   40    |     3     |  4.0336  |  6.2573  |  80.1955   |    80.1955    |   86.4528   |   0.0000  |    6.2573    |    0.0690  
   41    |     1     |  0.8263  |  2.0227  |  81.0218   |    85.4757    |   87.4984   |   4.4539  |    6.4766    |    0.0000  
   42    |     3     |  4.3655  | 12.1603  |  85.3873   |    86.4528    |   98.6131   |   1.0655  |   13.2258    |    0.0000  
   43    |     1     |  0.8848  |  2.0604  |  86.2721   |    87.4984    |   89.5588   |   1.2263  |    3.2867    |    0.0000  
   44    |     2     |  1.3201  |  0.6697  |  87.5921   |    89.4499    |   90.1196   |   1.8578  |    2.5275    |    0.0000  
   45    |     1     |  1.4415  | 10.2191  |  89.0336   |    89.5588    |   99.7778   |   0.5252  |   10.7442    |    0.0000  
   46    |     2     |  0.3156  | 12.1898  |  89.3492   |    90.1196    |   102.3095  |   0.7705  |   12.9603    |    0.0000  
   47    |     3     |  1.3907  | 12.7311  |  90.7399   |    98.6131    |   111.3442  |   7.8732  |   20.6043    |    0.0000  
   48    |     1     |  0.2384  |  3.7809  |  90.9783   |    99.7778    |   103.5587  |   8.7995  |   12.5803    |    0.0000  
   49    |     2     |  2.6568  | 22.4566  |  93.6351   |    102.3095   |   124.7661  |   8.6744  |   31.1310    |    0.0000  
   50    |     1     |  2.7099  |  1.4933  |  96.3450   |    103.5587   |   105.0520  |   7.2136  |    8.7070    |    0.0000  
   51    |     1     |  1.5721  | 18.6818  |  97.9172   |    105.0520   |   123.7339  |   7.1349  |   25.8167    |    0.0000  
   52    |     3     |  0.1349  |  2.6410  |  98.0521   |    111.3442   |   113.9852  |  13.2921  |   15.9331    |    0.0000  
   53    |     3     |  1.4929  |  6.6758  |  99.5450   |    113.9852   |   120.6610  |  14.4402  |   21.1160    |    0.0000  
   54    |     4     |  2.7104  |  0.5320  |  102.2554  |    117.8552   |   118.3872  |  15.5998  |   16.1318    |    0.0000  
   55    |     4     |  1.8947  |  2.3719  |  104.1501  |    118.3872   |   120.7591  |  14.2371  |   16.6090    |    0.0000  
   56    |     3     |  2.6845  |  2.6425  |  106.8346  |    120.6610   |   123.3035  |  13.8264  |   16.4688    |    0.0000  
   57    |     4     |  0.1977  | 12.2353  |  107.0324  |    120.7591   |   132.9944  |  13.7267  |   25.9620    |    0.0000  
   58    |     3     |  0.6005  |  6.1139  |  107.6329  |    123.3035   |   129.4174  |  15.6706  |   21.7845    |    0.0000  
   59    |     1     |  0.0774  |  1.3654  |  107.7102  |    123.7339   |   125.0993  |  16.0237  |   17.3891    |    0.0000  
   60    |     2     |  1.9613  |  1.4381  |  109.6715  |    124.7661   |   126.2041  |  15.0946  |   16.5327    |    0.0000  
   61    |     1     |  0.2036  |  1.7050  |  109.8751  |    125.0993   |   126.8043  |  15.2242  |   16.9292    |    0.0000  
   62    |     2     |  6.2314  |  0.1748  |  116.1064  |    126.2041   |   126.3789  |  10.0977  |   10.2725    |    0.0000  
   63    |     2     |  2.0214  |  2.4194  |  118.1278  |    126.3789   |   128.7983  |   8.2511  |   10.6705    |    0.0000  
   64    |     1     |  3.1902  |  2.0483  |  121.3180  |    126.8043   |   128.8527  |   5.4863  |    7.5346    |    0.0000  
   65    |     2     |  0.0770  |  6.6283  |  121.3950  |    128.7983   |   135.4267  |   7.4033  |   14.0317    |    0.0000  
   66    |     1     |  2.5641  |  7.8494  |  123.9592  |    128.8527   |   136.7020  |   4.8935  |   12.7429    |    0.0000  
   67    |     3     |  2.4259  |  5.8899  |  126.3851  |    129.4174   |   135.3073  |   3.0323  |    8.9222    |    0.0000  
   68    |     4     |  8.9715  | 23.5259  |  135.3566  |    135.3566   |   158.8825  |   0.0000  |   23.5259    |    2.3622  
   69    |     3     |  1.8861  |  1.2426  |  137.2426  |    137.2426   |   138.4852  |   0.0000  |    1.2426    |    1.9353  
   70    |     2     |  2.1897  | 18.9696  |  139.4324  |    139.4324   |   158.4020  |   0.0000  |   18.9696    |    4.0057  
   71    |     1     |  2.2813  | 11.1767  |  141.7137  |    141.7137   |   152.8904  |   0.0000  |   11.1767    |    5.0117  
   72    |     3     |  0.9169  |  3.7377  |  142.6307  |    142.6307   |   146.3683  |   0.0000  |    3.7377    |    4.1454  
   73    |     3     |  2.8461  |  2.0671  |  145.4768  |    146.3683   |   148.4354  |   0.8915  |    2.9586    |    0.0000  
   74    |     3     |  6.1808  |  0.2110  |  151.6576  |    151.6576   |   151.8686  |   0.0000  |    0.2110    |    3.2222  
   75    |     3     |  1.6157  |  5.9656  |  153.2733  |    153.2733   |   159.2389  |   0.0000  |    5.9656    |    1.4047  
   76    |     1     |  0.1462  | 10.1144  |  153.4194  |    153.4194   |   163.5339  |   0.0000  |   10.1144    |    0.5290  
   77    |     2     |  2.2606  |  0.9445  |  155.6800  |    158.4020   |   159.3465  |   2.7220  |    3.6665    |    0.0000  
   78    |     4     |  0.8990  |  8.4410  |  156.5790  |    158.8825   |   167.3235  |   2.3035  |   10.7445    |    0.0000  
   79    |     3     |  3.1749  |  9.3396  |  159.7539  |    159.7539   |   169.0935  |   0.0000  |    9.3396    |    0.5150  
   80    |     2     |  4.0430  |  3.5600  |  163.7969  |    163.7969   |   167.3570  |   0.0000  |    3.5600    |    4.4504  
   81    |     1     |  3.5041  | 10.4830  |  167.3010  |    167.3010   |   177.7840  |   0.0000  |   10.4830    |    3.7671  
   82    |     4     |  0.8155  | 15.4746  |  168.1165  |    168.1165   |   183.5910  |   0.0000  |   15.4746    |    0.7930  
   83    |     2     |  3.5182  |  0.0754  |  171.6347  |    171.6347   |   171.7100  |   0.0000  |    0.0754    |    4.2777  
   84    |     3     |  3.4097  |  6.6565  |  175.0444  |    175.0444   |   181.7009  |   0.0000  |    6.6565    |    5.9509  
   85    |     2     |  1.6072  |  4.2490  |  176.6516  |    176.6516   |   180.9007  |   0.0000  |    4.2490    |    4.9416  
   86    |     1     |  1.1825  |  5.3151  |  177.8342  |    177.8342   |   183.1493  |   0.0000  |    5.3151    |    0.0502  
   87    |     2     |  0.5137  |  2.8529  |  178.3479  |    180.9007   |   183.7536  |   2.5528  |    5.4057    |    0.0000  
   88    |     3     |  0.2416  |  3.7375  |  178.5895  |    181.7009   |   185.4384  |   3.1114  |    6.8489    |    0.0000  
   89    |     1     |  0.5622  | 25.0435  |  179.1516  |    183.1493   |   208.1928  |   3.9976  |   29.0412    |    0.0000  
   90    |     4     |  0.9094  |  6.5427  |  180.0610  |    183.5910   |   190.1337  |   3.5300  |   10.0727    |    0.0000  
   91    |     2     |  1.8123  |  8.2679  |  181.8733  |    183.7536   |   192.0215  |   1.8803  |   10.1482    |    0.0000  
   92    |     3     |  1.5641  |  8.3596  |  183.4374  |    185.4384   |   193.7979  |   2.0010  |   10.3605    |    0.0000  
   93    |     4     |  0.8344  | 13.2481  |  184.2718  |    190.1337   |   203.3819  |   5.8620  |   19.1101    |    0.0000  
   94    |     2     |  0.0006  |  7.0395  |  184.2724  |    192.0215   |   199.0609  |   7.7491  |   14.7886    |    0.0000  
   95    |     3     |  3.3928  |  2.5797  |  187.6652  |    193.7979   |   196.3777  |   6.1328  |    8.7125    |    0.0000  
   96    |     3     |  1.9160  |  9.3316  |  189.5812  |    196.3777   |   205.7092  |   6.7965  |   16.1281    |    0.0000  
   97    |     2     |  2.6902  |  0.7503  |  192.2714  |    199.0609   |   199.8112  |   6.7895  |    7.5398    |    0.0000  
   98    |     2     |  2.0278  |  6.8497  |  194.2992  |    199.8112   |   206.6609  |   5.5120  |   12.3617    |    0.0000  
   99    |     4     |  0.6256  | 20.6512  |  194.9247  |    203.3819   |   224.0331  |   8.4572  |   29.1083    |    0.0000  
  100    |     3     |  0.5532  |  2.2366  |  195.4779  |    205.7092   |   207.9459  |  10.2313  |   12.4680    |    0.0000  
  101    |     2     |  0.2984  |  1.7431  |  195.7763  |    206.6609   |   208.4040  |  10.8846  |   12.6277    |    0.0000  
  102    |     3     |  1.3917  |  7.2065  |  197.1680  |    207.9459   |   215.1524  |  10.7779  |   17.9844    |    0.0000  
  103    |     1     |  0.3969  |  3.5376  |  197.5649  |    208.1928   |   211.7304  |  10.6279  |   14.1654    |    0.0000  
  104    |     2     |  1.0080  |  4.4960  |  198.5729  |    208.4040   |   212.9000  |   9.8311  |   14.3271    |    0.0000  

  Clientes simulados:       104
  Tempo médio na fila:      4.9924
  Tempo médio de serviço:   7.1319
  Tempo médio no sistema:   12.1244
  Tempo médio ocioso:       1.1740
    caixa 1 — ocioso acum.: 25.1823
    caixa 2 — ocioso acum.: 33.8729
    caixa 3 — ocioso acum.: 40.0857
    caixa 4 — ocioso acum.: 22.9527

-- Rep 2 (seed_tec=570, seed_ts=994) --
Cliente  |   Caixa   |   TEC    |    TS    |  Chegada   |  Início Serv. |  Fim Serv.  |  T. Fila  |  T. Sistema  |  T. Ocioso 
---------+-----------+----------+----------+------------+---------------+-------------+-----------+--------------+------------
   1     |     1     | 10.8248  | 38.8502  |  10.8248   |    10.8248    |   49.6749   |   0.0000  |   38.8502    |   10.8248  
   2     |     2     |  0.0475  |  2.3168  |  10.8722   |    10.8722    |   13.1890   |   0.0000  |    2.3168    |   10.8722  
   3     |     3     |  0.7276  | 21.0832  |  11.5998   |    11.5998    |   32.6830   |   0.0000  |   21.0832    |   11.5998  
   4     |     4     |  1.6853  |  0.8586  |  13.2851   |    13.2851    |   14.1437   |   0.0000  |    0.8586    |   13.2851  
   5     |     2     |  0.7792  |  4.4881  |  14.0643   |    14.0643    |   18.5524   |   0.0000  |    4.4881    |    0.8752  
   6     |     4     |  0.4295  |  3.5027  |  14.4938   |    14.4938    |   17.9965   |   0.0000  |    3.5027    |    0.3501  
   7     |     4     |  0.4081  |  2.1708  |  14.9019   |    17.9965    |   20.1673   |   3.0946  |    5.2654    |    0.0000  
   8     |     2     |  0.0965  |  1.8703  |  14.9984   |    18.5524    |   20.4227   |   3.5540  |    5.4243    |    0.0000  
   9     |     4     |  3.2294  | 12.0902  |  18.2278   |    20.1673    |   32.2576   |   1.9395  |   14.0298    |    0.0000  
   10    |     2     |  0.5099  | 19.7455  |  18.7377   |    20.4227    |   40.1681   |   1.6850  |   21.4304    |    0.0000  
   11    |     4     |  1.0344  | 12.8330  |  19.7721   |    32.2576    |   45.0906   |  12.4854  |   25.3185    |    0.0000  
   12    |     3     |  5.3962  |  9.6351  |  25.1684   |    32.6830    |   42.3182   |   7.5147  |   17.1498    |    0.0000  
   13    |     2     |  0.8608  |  0.1653  |  26.0292   |    40.1681    |   40.3334   |  14.1390  |   14.3042    |    0.0000  
   14    |     2     |  0.6960  |  8.0699  |  26.7251   |    40.3334    |   48.4033   |  13.6083  |   21.6782    |    0.0000  
   15    |     3     |  1.4968  | 15.6796  |  28.2219   |    42.3182    |   57.9978   |  14.0963  |   29.7759    |    0.0000  
   16    |     4     |  0.1471  |  5.2008  |  28.3690   |    45.0906    |   50.2914   |  16.7216  |   21.9224    |    0.0000  
   17    |     2     |  1.1770  | 16.7980  |  29.5460   |    48.4033    |   65.2013   |  18.8573  |   35.6553    |    0.0000  
   18    |     1     |  1.8937  |  3.4217  |  31.4397   |    49.6749    |   53.0967   |  18.2353  |   21.6570    |    0.0000  
   19    |     4     |  1.2069  | 17.2917  |  32.6466   |    50.2914    |   67.5831   |  17.6448  |   34.9365    |    0.0000  
   20    |     1     |  4.6037  |  6.5463  |  37.2502   |    53.0967    |   59.6430   |  15.8464  |   22.3928    |    0.0000  
   21    |     3     |  0.0671  |  0.1530  |  37.3173   |    57.9978    |   58.1508   |  20.6804  |   20.8334    |    0.0000  
   22    |     3     |  1.5511  |  3.4208  |  38.8685   |    58.1508    |   61.5715   |  19.2823  |   22.7031    |    0.0000  
   23    |     1     |  0.6662  |  6.5174  |  39.5347   |    59.6430    |   66.1604   |  20.1083  |   26.6257    |    0.0000  
   24    |     3     |  2.1065  |  1.2638  |  41.6412   |    61.5715    |   62.8353   |  19.9303  |   21.1941    |    0.0000  
   25    |     3     |  2.3096  | 19.2734  |  43.9508   |    62.8353    |   82.1087   |  18.8845  |   38.1579    |    0.0000  
   26    |     2     |  2.1031  |  2.1200  |  46.0538   |    65.2013    |   67.3213   |  19.1475  |   21.2675    |    0.0000  
   27    |     1     |  1.7351  |  7.0725  |  47.7889   |    66.1604    |   73.2329   |  18.3715  |   25.4440    |    0.0000  
   28    |     2     |  0.6190  |  0.0365  |  48.4079   |    67.3213    |   67.3578   |  18.9134  |   18.9499    |    0.0000  
   29    |     2     |  4.2466  |  5.4916  |  52.6545   |    67.3578    |   72.8494   |  14.7033  |   20.1948    |    0.0000  
   30    |     4     |  0.7753  |  0.1335  |  53.4299   |    67.5831    |   67.7166   |  14.1532  |   14.2867    |    0.0000  
   31    |     4     |  0.2491  |  1.2168  |  53.6790   |    67.7166    |   68.9333   |  14.0376  |   15.2543    |    0.0000  
   32    |     4     |  1.5842  |  3.7619  |  55.2633   |    68.9333    |   72.6953   |  13.6701  |   17.4320    |    0.0000  
   33    |     4     |  1.0276  |  1.0384  |  56.2909   |    72.6953    |   73.7336   |  16.4044  |   17.4427    |    0.0000  
   34    |     2     |  5.8091  | 13.7305  |  62.1000   |    72.8494    |   86.5799   |  10.7494  |   24.4799    |    0.0000  
   35    |     1     |  1.1359  |  3.2590  |  63.2360   |    73.2329    |   76.4919   |   9.9970  |   13.2560    |    0.0000  
   36    |     4     |  4.7394  | 10.6296  |  67.9754   |    73.7336    |   84.3633   |   5.7583  |   16.3879    |    0.0000  
   37    |     1     |  1.0084  |  1.3688  |  68.9838   |    76.4919    |   77.8607   |   7.5082  |    8.8770    |    0.0000  
   38    |     1     |  3.7419  |  1.0955  |  72.7257   |    77.8607    |   78.9563   |   5.1351  |    6.2306    |    0.0000  
   39    |     1     |  0.2301  | 19.1610  |  72.9558   |    78.9563    |   98.1173   |   6.0005  |   25.1615    |    0.0000  
   40    |     3     |  2.8290  | 15.3583  |  75.7848   |    82.1087    |   97.4670   |   6.3239  |   21.6821    |    0.0000  
   41    |     4     |  0.4161  |  4.6865  |  76.2009   |    84.3633    |   89.0498   |   8.1623  |   12.8488    |    0.0000  
   42    |     2     |  5.8501  |  3.3851  |  82.0510   |    86.5799    |   89.9651   |   4.5289  |    7.9141    |    0.0000  
   43    |     4     |  0.1745  |  9.0053  |  82.2255   |    89.0498    |   98.0550   |   6.8242  |   15.8295    |    0.0000  
   44    |     2     |  1.7695  |  1.4359  |  83.9950   |    89.9651    |   91.4010   |   5.9701  |    7.4060    |    0.0000  
   45    |     2     |  2.0125  |  3.9614  |  86.0075   |    91.4010    |   95.3624   |   5.3935  |    9.3549    |    0.0000  
   46    |     2     |  1.6835  | 11.0978  |  87.6910   |    95.3624    |   106.4602  |   7.6714  |   18.7691    |    0.0000  
   47    |     3     |  6.8972  |  1.3482  |  94.5883   |    97.4670    |   98.8152   |   2.8787  |    4.2269    |    0.0000  
   48    |     4     |  2.5242  |  7.3526  |  97.1124   |    98.0550    |   105.4077  |   0.9426  |    8.2953    |    0.0000  
   49    |     1     |  1.6208  | 20.8613  |  98.7332   |    98.7332    |   119.5945  |   0.0000  |   20.8613    |    0.6160  
   50    |     3     |  0.5634  |  1.8561  |  99.2966   |    99.2966    |   101.1527  |   0.0000  |    1.8561    |    0.4815  
   51    |     3     |  0.2062  |  0.8802  |  99.5029   |    101.1527   |   102.0329  |   1.6499  |    2.5301    |    0.0000  
   52    |     3     |  2.3611  |  1.1567  |  101.8640  |    102.0329   |   103.1897  |   0.1690  |    1.3257    |    0.0000  
   53    |     3     |  1.2644  |  8.4493  |  103.1284  |    103.1897   |   111.6390  |   0.0613  |    8.5106    |    0.0000  
   54    |     4     |  0.7222  | 10.8570  |  103.8506  |    105.4077   |   116.2647  |   1.5571  |   12.4141    |    0.0000  
   55    |     2     |  0.4943  | 17.7027  |  104.3449  |    106.4602   |   124.1629  |   2.1153  |   19.8180    |    0.0000  
   56    |     3     |  0.1906  |  5.4157  |  104.5354  |    111.6390   |   117.0547  |   7.1036  |   12.5193    |    0.0000  
   57    |     4     |  2.3109  |  4.1096  |  106.8464  |    116.2647   |   120.3743  |   9.4183  |   13.5279    |    0.0000  
   58    |     3     |  0.8187  | 10.4643  |  107.6651  |    117.0547   |   127.5191  |   9.3896  |   19.8540    |    0.0000  
   59    |     1     |  2.7837  |  2.2711  |  110.4488  |    119.5945   |   121.8656  |   9.1457  |   11.4168    |    0.0000  
   60    |     4     |  1.3015  | 12.8379  |  111.7502  |    120.3743   |   133.2122  |   8.6241  |   21.4620    |    0.0000  
   61    |     1     |  0.8546  | 11.9271  |  112.6048  |    121.8656   |   133.7926  |   9.2607  |   21.1878    |    0.0000  
   62    |     2     |  1.0962  |  5.6133  |  113.7010  |    124.1629   |   129.7762  |  10.4619  |   16.0752    |    0.0000  
   63    |     3     |  2.5006  | 13.1104  |  116.2016  |    127.5191   |   140.6295  |  11.3174  |   24.4279    |    0.0000  
   64    |     2     |  0.3279  | 17.0463  |  116.5295  |    129.7762   |   146.8226  |  13.2467  |   30.2930    |    0.0000  
   65    |     4     |  1.9038  |  2.6030  |  118.4334  |    133.2122   |   135.8152  |  14.7789  |   17.3818    |    0.0000  
   66    |     1     |  1.1358  | 34.8510  |  119.5692  |    133.7926   |   168.6436  |  14.2235  |   49.0744    |    0.0000  
   67    |     4     |  0.7066  |  4.8171  |  120.2758  |    135.8152   |   140.6323  |  15.5394  |   20.3565    |    0.0000  
   68    |     3     |  0.6633  | 13.3494  |  120.9390  |    140.6295   |   153.9789  |  19.6905  |   33.0398    |    0.0000  
   69    |     4     |  2.9778  | 20.4429  |  123.9168  |    140.6323   |   161.0751  |  16.7155  |   37.1583    |    0.0000  
   70    |     2     |  6.5951  |  9.4582  |  130.5120  |    146.8226   |   156.2808  |  16.3106  |   25.7688    |    0.0000  
   71    |     3     |  1.8174  |  2.8209  |  132.3294  |    153.9789   |   156.7997  |  21.6495  |   24.4704    |    0.0000  
   72    |     2     |  0.0795  |  1.4206  |  132.4089  |    156.2808   |   157.7014  |  23.8719  |   25.2925    |    0.0000  
   73    |     3     |  0.1309  |  6.9532  |  132.5398  |    156.7997   |   163.7529  |  24.2599  |   31.2131    |    0.0000  
   74    |     2     |  0.2649  |  8.7601  |  132.8047  |    157.7014   |   166.4614  |  24.8966  |   33.6567    |    0.0000  
   75    |     4     |  0.0900  |  4.5123  |  132.8947  |    161.0751   |   165.5874  |  28.1804  |   32.6927    |    0.0000  
   76    |     3     |  0.6182  |  3.3344  |  133.5129  |    163.7529   |   167.0873  |  30.2400  |   33.5745    |    0.0000  
   77    |     4     |  2.0512  |  8.7711  |  135.5641  |    165.5874   |   174.3586  |  30.0233  |   38.7944    |    0.0000  
   78    |     2     |  1.2034  |  1.9521  |  136.7675  |    166.4614   |   168.4135  |  29.6939  |   31.6460    |    0.0000  
   79    |     3     |  5.5251  |  0.4511  |  142.2927  |    167.0873   |   167.5384  |  24.7947  |   25.2457    |    0.0000  
   80    |     3     |  8.1977  |  4.3122  |  150.4904  |    167.5384   |   171.8506  |  17.0480  |   21.3602    |    0.0000  
   81    |     2     |  0.3113  |  1.2964  |  150.8017  |    168.4135   |   169.7099  |  17.6118  |   18.9083    |    0.0000  
   82    |     1     |  1.5606  |  3.9127  |  152.3623  |    168.6436   |   172.5563  |  16.2813  |   20.1940    |    0.0000  
   83    |     2     |  6.2205  |  2.0650  |  158.5828  |    169.7099   |   171.7750  |  11.1271  |   13.1922    |    0.0000  
   84    |     2     |  1.7373  |  9.0020  |  160.3201  |    171.7750   |   180.7770  |  11.4549  |   20.4569    |    0.0000  
   85    |     3     |  0.2088  | 26.2356  |  160.5289  |    171.8506   |   198.0862  |  11.3217  |   37.5573    |    0.0000  
   86    |     1     |  0.3493  |  2.1309  |  160.8782  |    172.5563   |   174.6873  |  11.6781  |   13.8091    |    0.0000  
   87    |     4     |  0.8678  |  1.7138  |  161.7460  |    174.3586   |   176.0723  |  12.6126  |   14.3263    |    0.0000  
   88    |     1     |  1.4479  | 22.5707  |  163.1939  |    174.6873   |   197.2579  |  11.4934  |   34.0641    |    0.0000  
   89    |     4     |  0.7393  |  6.1926  |  163.9331  |    176.0723   |   182.2649  |  12.1392  |   18.3318    |    0.0000  
   90    |     2     |  1.4424  | 11.3910  |  165.3756  |    180.7770   |   192.1680  |  15.4015  |   26.7924    |    0.0000  
   91    |     4     |  0.1644  |  1.8282  |  165.5400  |    182.2649   |   184.0931  |  16.7249  |   18.5531    |    0.0000  
   92    |     4     |  1.0102  |  5.8070  |  166.5502  |    184.0931   |   189.9001  |  17.5429  |   23.3499    |    0.0000  
   93    |     4     |  5.0844  |  0.7619  |  171.6346  |    189.9001   |   190.6620  |  18.2655  |   19.0274    |    0.0000  
   94    |     4     |  1.1383  | 13.1167  |  172.7729  |    190.6620   |   203.7787  |  17.8891  |   31.0058    |    0.0000  
   95    |     2     |  0.1350  |  4.5406  |  172.9079  |    192.1680   |   196.7085  |  19.2601  |   23.8007    |    0.0000  
   96    |     2     |  3.1262  |  0.7926  |  176.0340  |    196.7085   |   197.5012  |  20.6745  |   21.4671    |    0.0000  
   97    |     1     |  0.2420  |  3.9769  |  176.2760  |    197.2579   |   201.2348  |  20.9819  |   24.9588    |    0.0000  
   98    |     2     |  0.8278  |  6.1849  |  177.1038  |    197.5012   |   203.6861  |  20.3973  |   26.5822    |    0.0000  
   99    |     3     |  1.3434  |  2.8378  |  178.4472  |    198.0862   |   200.9239  |  19.6389  |   22.4767    |    0.0000  
  100    |     3     |  0.5100  |  0.8229  |  178.9572  |    200.9239   |   201.7469  |  21.9668  |   22.7897    |    0.0000  
  101    |     1     |  2.6692  | 20.1907  |  181.6264  |    201.2348   |   221.4255  |  19.6085  |   39.7991    |    0.0000  
  102    |     3     |  0.6768  | 17.6681  |  182.3032  |    201.7469   |   219.4149  |  19.4437  |   37.1117    |    0.0000  
  103    |     2     |  0.6820  |  5.7216  |  182.9852  |    203.6861   |   209.4076  |  20.7008  |   26.4224    |    0.0000  
  104    |     4     |  0.8715  | 10.8465  |  183.8567  |    203.7787   |   214.6252  |  19.9220  |   30.7685    |    0.0000  
  105    |     2     |  0.9548  |  1.8086  |  184.8115  |    209.4076   |   211.2162  |  24.5961  |   26.4047    |    0.0000  
