=== Rodada 5 | s=3 | T=200 | 200 repl. ===

-- Rep 1 (seed_tec=1153, seed_ts=604) --
Cliente  |   Caixa   |   TEC    |    TS    |  Chegada   |  Início Serv. |  Fim Serv.  |  T. Fila  |  T. Sistema  |  T. Ocioso 
   41    |     3     |  1.2271  |  2.8865  |  57.8270   |    108.9672   |   111.8537  |  51.1402  |   54.0267    |    0.0000  
   42    |     2     |  0.9602  |  9.0625  |  58.7871   |    110.0923   |   119.1548  |  51.3052  |   60.3677    |    0.0000  
   43    |     3     |  5.3958  |  0.2389  |  64.1829   |    111.8537   |   112.0926  |  47.6708  |   47.9097    |    0.0000  
   44    |     3     |  0.1676  |  5.9292  |  64.3505   |    112.0926   |   118.0218  |  47.7421  |   53.6713    |    0.0000  
   45    |     3     |  0.0533  |  3.2257  |  64.4038   |    118.0218   |   121.2474  |  53.6180  |   56.8436    |    0.0000  
   46    |     2     |  0.2172  |  0.1470  |  64.6210   |    119.1548   |   119.3018  |  54.5338  |   54.6809    |    0.0000  
   47    |     2     |  0.5771  |  0.6734  |  65.1981   |    119.3018   |   119.9752  |  54.1038  |   54.7771    |    0.0000  
   48    |     2     |  2.1699  | 10.4411  |  67.3679   |    119.9752   |   130.4162  |  52.6073  |   63.0483    |    0.0000  
   49    |     3     |  1.2878  |  0.0612  |  68.6557   |    121.2474   |   121.3086  |  52.5917  |   52.6529    |    0.0000  
   50    |     3     |  0.6335  | 30.8988  |  69.2892   |    121.3086   |   152.2074  |  52.0194  |   82.9182    |    0.0000  
   51    |     2     |  2.6493  | 10.8476  |  71.9384   |    130.4162   |   141.2639  |  58.4778  |   69.3254    |    0.0000  
   52    |     1     |  0.0187  | 12.7968  |  71.9571   |    130.4879   |   143.2847  |  58.5308  |   71.3276    |    0.0000  
   53    |     2     |  0.6555  |  3.8146  |  72.6126   |    141.2639   |   145.0785  |  68.6512  |   72.4658    |    0.0000  
   54    |     1     |  4.7896  |  0.3348  |  77.4023   |    143.2847   |   143.6195  |  65.8824  |   66.2173    |    0.0000  
   55    |     1     |  0.9513  | 20.5542  |  78.3535   |    143.6195   |   164.1738  |  65.2660  |   85.8202    |    0.0000  
   56    |     2     |  1.4662  | 10.6797  |  79.8198   |    145.0785   |   155.7582  |  65.2587  |   75.9384    |    0.0000  
   57    |     3     |  2.7542  | 21.5474  |  82.5740   |    152.2074   |   173.7549  |  69.6334  |   91.1809    |    0.0000  
   58    |     2     |  1.5420  |  0.2539  |  84.1160   |    155.7582   |   156.0120  |  71.6421  |   71.8960    |    0.0000  
   59    |     2     |  0.0920  | 23.7193  |  84.2080   |    156.0120   |   179.7313  |  71.8040  |   95.5234    |    0.0000  
   60    |     1     |  0.6046  |  3.4672  |  84.8125   |    164.1738   |   167.6409  |  79.3612  |   82.8284    |    0.0000  
   61    |     1     |  0.9089  | 24.3997  |  85.7214   |    167.6409   |   192.0406  |  81.9195  |   106.3192   |    0.0000  
   62    |     3     |  2.5264  |  0.0798  |  88.2478   |    173.7549   |   173.8347  |  85.5070  |   85.5868    |    0.0000  
   63    |     3     |  7.0800  | 14.2483  |  95.3278   |    173.8347   |   188.0829  |  78.5068  |   92.7551    |    0.0000  
   64    |     2     |  0.9226  |  7.8574  |  96.2504   |    179.7313   |   187.5888  |  83.4810  |   91.3384    |    0.0000  
   65    |     2     |  1.8427  | 16.7952  |  98.0931   |    187.5888   |   204.3840  |  89.4957  |   106.2910   |    0.0000  
   66    |     3     |  0.0717  |  8.4045  |  98.1648   |    188.0829   |   196.4874  |  89.9181  |   98.3226    |    0.0000  
   67    |     1     |  0.3091  | 18.1390  |  98.4739   |    192.0406   |   210.1797  |  93.5667  |   111.7057   |    0.0000  
   68    |     3     |  0.0485  |  0.6456  |  98.5225   |    196.4874   |   197.1330  |  97.9649  |   98.6105    |    0.0000  
   69    |     3     |  0.0228  | 32.9475  |  98.5453   |    197.1330   |   230.0805  |  98.5877  |   131.5351   |    0.0000  
   70    |     2     |  3.9477  |  6.3953  |  102.4930  |    204.3840   |   210.7793  |  101.8910 |   108.2863   |    0.0000  
   71    |     1     |  0.3826  |  9.3406  |  102.8756  |    210.1797   |   219.5202  |  107.3040 |   116.6446   |    0.0000  
   72    |     2     |  0.7771  | 30.3379  |  103.6528  |    210.7793   |   241.1172  |  107.1266 |   137.4644   |    0.0000  
   73    |     1     |  0.9192  |  0.7020  |  104.5719  |    219.5202   |   220.2222  |  114.9483 |   115.6503   |    0.0000  
   74    |     1     |  2.1649  | 20.2384  |  106.7368  |    220.2222   |   240.4607  |  113.4854 |   133.7239   |    0.0000  
   75    |     3     |  0.5889  | 19.3662  |  107.3257  |    230.0805   |   249.4466  |  122.7548 |   142.1210   |    0.0000  
   76    |     1     |  1.4985  |  8.2589  |  108.8241  |    240.4607   |   248.7196  |  131.6365 |   139.8955   |    0.0000  
   77    |     2     |  5.4795  | 27.7439  |  114.3037  |    241.1172   |   268.8611  |  126.8136 |   154.5575   |    0.0000  
   78    |     1     |  1.3939  | 26.3849  |  115.6976  |    248.7196   |   275.1045  |  133.0220 |   159.4069   |    0.0000  
   79    |     3     |  1.6030  | 21.7115  |  117.3006  |    249.4466   |   271.1581  |  132.1460 |   153.8575   |    0.0000  
   80    |     2     |  1.0253  |  0.9323  |  118.3259  |    268.8611   |   269.7934  |  150.5352 |   151.4675   |    0.0000  
   81    |     2     |  0.2317  | 11.4299  |  118.5576  |    269.7934   |   281.2233  |  151.2358 |   162.6657   |    0.0000  
   82    |     3     |  1.7031  | 14.6225  |  120.2606  |    271.1581   |   285.7806  |  150.8975 |   165.5199   |    0.0000  
   83    |     1     |  1.2567  |  0.1470  |  121.5173  |    275.1045   |   275.2515  |  153.5872 |   153.7342   |    0.0000  
   84    |     1     |  4.3119  |  0.6642  |  125.8293  |    275.2515   |   275.9157  |  149.4223 |   150.0865   |    0.0000  
   85    |     1     |  4.3669  | 28.3963  |  130.1962  |    275.9157   |   304.3120  |  145.7195 |   174.1158   |    0.0000  
   86    |     2     |  2.3637  |  0.0072  |  132.5599  |    281.2233   |   281.2304  |  148.6634 |   148.6705   |    0.0000  
   87    |     2     |  0.1881  |  0.5053  |  132.7480  |    281.2304   |   281.7358  |  148.4824 |   148.9878   |    0.0000  
   88    |     2     |  2.5373  | 13.6617  |  135.2853  |    281.7358   |   295.3975  |  146.4505 |   160.1122   |    0.0000  
   89    |     3     |  2.0059  |  2.1801  |  137.2911  |    285.7806   |   287.9607  |  148.4894 |   150.6695   |    0.0000  
   90    |     3     |  0.3195  |  0.2291  |  137.6107  |    287.9607   |   288.1897  |  150.3500 |   150.5790   |    0.0000  
   91    |     3     |  1.9798  |  4.0103  |  139.5904  |    288.1897   |   292.2001  |  148.5993 |   152.6096   |    0.0000  
   92    |     3     |  0.4870  |  1.9712  |  140.0774  |    292.2001   |   294.1713  |  152.1227 |   154.0939   |    0.0000  
   93    |     3     |  0.0286  |  6.4468  |  140.1060  |    294.1713   |   300.6181  |  154.0653 |   160.5121   |    0.0000  
   94    |     2     |  1.3716  |  1.3907  |  141.4776  |    295.3975   |   296.7882  |  153.9199 |   155.3106   |    0.0000  
   95    |     2     |  1.7318  | 19.2657  |  143.2094  |    296.7882   |   316.0539  |  153.5788 |   172.8445   |    0.0000  
   96    |     3     |  4.4799  | 11.6921  |  147.6894  |    300.6181   |   312.3101  |  152.9287 |   164.6208   |    0.0000  
   97    |     1     |  2.3402  |  9.2278  |  150.0295  |    304.3120   |   313.5398  |  154.2825 |   163.5102   |    0.0000  
   98    |     3     |  0.2456  | 10.6338  |  150.2752  |    312.3101   |   322.9440  |  162.0350 |   172.6688   |    0.0000  
   99    |     1     |  1.1505  |  5.5516  |  151.4256  |    313.5398   |   319.0914  |  162.1141 |   167.6657   |    0.0000  
  100    |     2     |  3.4195  |  2.0533  |  154.8451  |    316.0539   |   318.1072  |  161.2088 |   163.2621   |    0.0000  
  101    |     2     |  1.1206  |  7.0600  |  155.9657  |    318.1072   |   325.1672  |  162.1415 |   169.2014   |    0.0000  
  102    |     1     |  1.2793  |  0.9896  |  157.2450  |    319.0914   |   320.0810  |  161.8464 |   162.8360   |    0.0000  
  103    |     1     |  1.5355  |  7.8799  |  158.7805  |    320.0810   |   327.9609  |  161.3005 |   169.1804   |    0.0000  
