=== Rodada 5 | s=4 | T=200 | 200 repl. ===

-- Rep 1 (seed_tec=1153, seed_ts=604) --
Cliente  |   Caixa   |   TEC    |    TS    |  Chegada   |  Início Serv. |  Fim Serv.  |  T. Fila  |  T. Sistema  |  T. Ocioso 
   41    |     3     |  1.2271  |  2.8865  |  57.8270   |    85.4171    |   88.3036   |  27.5902  |   30.4767    |    0.0000  
   42    |     1     |  0.9602  |  9.0625  |  58.7871   |    85.8646    |   94.9271   |  27.0775  |   36.1400    |    0.0000  
   43    |     3     |  5.3958  |  0.2389  |  64.1829   |    88.3036    |   88.5426   |  24.1207  |   24.3597    |    0.0000  
   44    |     3     |  0.1676  |  5.9292  |  64.3505   |    88.5426    |   94.4717   |  24.1921  |   30.1212    |    0.0000  
   45    |     4     |  0.0533  |  3.2257  |  64.4038   |    91.3240    |   94.5496   |  26.9202  |   30.1458    |    0.0000  
   46    |     3     |  0.2172  |  0.1470  |  64.6210   |    94.4717    |   94.6188   |  29.8508  |   29.9978    |    0.0000  
   47    |     4     |  0.5771  |  0.6734  |  65.1981   |    94.5496    |   95.2230   |  29.3516  |   30.0249    |    0.0000  
   48    |     3     |  2.1699  | 10.4411  |  67.3679   |    94.6188    |   105.0598  |  27.2508  |   37.6919    |    0.0000  
   49    |     1     |  1.2878  |  0.0612  |  68.6557   |    94.9271    |   94.9883   |  26.2714  |   26.3326    |    0.0000  
   50    |     1     |  0.6335  | 30.8988  |  69.2892   |    94.9883    |   125.8871  |  25.6991  |   56.5979    |    0.0000  
   51    |     4     |  2.6493  | 10.8476  |  71.9384   |    95.2230    |   106.0706  |  23.2845  |   34.1321    |    0.0000  
   52    |     2     |  0.0187  | 12.7968  |  71.9571   |    102.3401   |   115.1369  |  30.3829  |   43.1798    |    0.0000  
   53    |     3     |  0.6555  |  3.8146  |  72.6126   |    105.0598   |   108.8744  |  32.4472  |   36.2618    |    0.0000  
   54    |     4     |  4.7896  |  0.3348  |  77.4023   |    106.0706   |   106.4054  |  28.6683  |   29.0031    |    0.0000  
   55    |     4     |  0.9513  | 20.5542  |  78.3535   |    106.4054   |   126.9596  |  28.0519  |   48.6061    |    0.0000  
   56    |     3     |  1.4662  | 10.6797  |  79.8198   |    108.8744   |   119.5541  |  29.0547  |   39.7344    |    0.0000  
   57    |     2     |  2.7542  | 21.5474  |  82.5740   |    115.1369   |   136.6843  |  32.5629  |   54.1103    |    0.0000  
   58    |     3     |  1.5420  |  0.2539  |  84.1160   |    119.5541   |   119.8080  |  35.4381  |   35.6919    |    0.0000  
   59    |     3     |  0.0920  | 23.7193  |  84.2080   |    119.8080   |   143.5273  |  35.6000  |   59.3193    |    0.0000  
   60    |     1     |  0.6046  |  3.4672  |  84.8125   |    125.8871   |   129.3543  |  41.0746  |   44.5417    |    0.0000  
   61    |     4     |  0.9089  | 24.3997  |  85.7214   |    126.9596   |   151.3593  |  41.2382  |   65.6379    |    0.0000  
   62    |     1     |  2.5264  |  0.0798  |  88.2478   |    129.3543   |   129.4341  |  41.1064  |   41.1862    |    0.0000  
   63    |     1     |  7.0800  | 14.2483  |  95.3278   |    129.4341   |   143.6824  |  34.1063  |   48.3545    |    0.0000  
   64    |     2     |  0.9226  |  7.8574  |  96.2504   |    136.6843   |   144.5418  |  40.4339  |   48.2914    |    0.0000  
   65    |     3     |  1.8427  | 16.7952  |  98.0931   |    143.5273   |   160.3226  |  45.4343  |   62.2295    |    0.0000  
   66    |     1     |  0.0717  |  8.4045  |  98.1648   |    143.6824   |   152.0868  |  45.5176  |   53.9220    |    0.0000  
   67    |     2     |  0.3091  | 18.1390  |  98.4739   |    144.5418   |   162.6808  |  46.0678  |   64.2069    |    0.0000  
   68    |     4     |  0.0485  |  0.6456  |  98.5225   |    151.3593   |   152.0049  |  52.8369  |   53.4824    |    0.0000  
   69    |     4     |  0.0228  | 32.9475  |  98.5453   |    152.0049   |   184.9524  |  53.4596  |   86.4071    |    0.0000  
   70    |     1     |  3.9477  |  6.3953  |  102.4930  |    152.0868   |   158.4821  |  49.5938  |   55.9891    |    0.0000  
   71    |     1     |  0.3826  |  9.3406  |  102.8756  |    158.4821   |   167.8227  |  55.6065  |   64.9471    |    0.0000  
   72    |     3     |  0.7771  | 30.3379  |  103.6528  |    160.3226   |   190.6604  |  56.6698  |   87.0077    |    0.0000  
   73    |     2     |  0.9192  |  0.7020  |  104.5719  |    162.6808   |   163.3828  |  58.1089  |   58.8108    |    0.0000  
   74    |     2     |  2.1649  | 20.2384  |  106.7368  |    163.3828   |   183.6212  |  56.6460  |   76.8844    |    0.0000  
   75    |     1     |  0.5889  | 19.3662  |  107.3257  |    167.8227   |   187.1889  |  60.4971  |   79.8632    |    0.0000  
   76    |     2     |  1.4985  |  8.2589  |  108.8241  |    183.6212   |   191.8802  |  74.7971  |   83.0560    |    0.0000  
   77    |     4     |  5.4795  | 27.7439  |  114.3037  |    184.9524   |   212.6963  |  70.6487  |   98.3926    |    0.0000  
   78    |     1     |  1.3939  | 26.3849  |  115.6976  |    187.1889   |   213.5738  |  71.4913  |   97.8762    |    0.0000  
   79    |     3     |  1.6030  | 21.7115  |  117.3006  |    190.6604   |   212.3719  |  73.3599  |   95.0714    |    0.0000  
   80    |     2     |  1.0253  |  0.9323  |  118.3259  |    191.8802   |   192.8124  |  73.5543  |   74.4866    |    0.0000  
   81    |     2     |  0.2317  | 11.4299  |  118.5576  |    192.8124   |   204.2423  |  74.2549  |   85.6847    |    0.0000  
   82    |     2     |  1.7031  | 14.6225  |  120.2606  |    204.2423   |   218.8648  |  83.9817  |   98.6041    |    0.0000  
   83    |     3     |  1.2567  |  0.1470  |  121.5173  |    212.3719   |   212.5190  |  90.8546  |   91.0016    |    0.0000  
   84    |     3     |  4.3119  |  0.6642  |  125.8293  |    212.5190   |   213.1831  |  86.6897  |   87.3539    |    0.0000  
   85    |     4     |  4.3669  | 28.3963  |  130.1962  |    212.6963   |   241.0926  |  82.5001  |   110.8964   |    0.0000  
   86    |     3     |  2.3637  |  0.0072  |  132.5599  |    213.1831   |   213.1903  |  80.6233  |   80.6304    |    0.0000  
   87    |     3     |  0.1881  |  0.5053  |  132.7480  |    213.1903   |   213.6957  |  80.4423  |   80.9477    |    0.0000  
   88    |     1     |  2.5373  | 13.6617  |  135.2853  |    213.5738   |   227.2355  |  78.2885  |   91.9502    |    0.0000  
   89    |     3     |  2.0059  |  2.1801  |  137.2911  |    213.6957   |   215.8757  |  76.4045  |   78.5846    |    0.0000  
   90    |     3     |  0.3195  |  0.2291  |  137.6107  |    215.8757   |   216.1048  |  78.2651  |   78.4941    |    0.0000  
   91    |     3     |  1.9798  |  4.0103  |  139.5904  |    216.1048   |   220.1151  |  76.5143  |   80.5247    |    0.0000  
   92    |     2     |  0.4870  |  1.9712  |  140.0774  |    218.8648   |   220.8360  |  78.7874  |   80.7586    |    0.0000  
   93    |     3     |  0.0286  |  6.4468  |  140.1060  |    220.1151   |   226.5619  |  80.0091  |   86.4559    |    0.0000  
   94    |     2     |  1.3716  |  1.3907  |  141.4776  |    220.8360   |   222.2268  |  79.3584  |   80.7492    |    0.0000  
   95    |     2     |  1.7318  | 19.2657  |  143.2094  |    222.2268   |   241.4924  |  79.0173  |   98.2830    |    0.0000  
   96    |     3     |  4.4799  | 11.6921  |  147.6894  |    226.5619   |   238.2540  |  78.8725  |   90.5646    |    0.0000  
   97    |     1     |  2.3402  |  9.2278  |  150.0295  |    227.2355   |   236.4633  |  77.2060  |   86.4337    |    0.0000  
   98    |     1     |  0.2456  | 10.6338  |  150.2752  |    236.4633   |   247.0971  |  86.1881  |   96.8219    |    0.0000  
   99    |     3     |  1.1505  |  5.5516  |  151.4256  |    238.2540   |   243.8056  |  86.8283  |   92.3799    |    0.0000  
  100    |     4     |  3.4195  |  2.0533  |  154.8451  |    241.0926   |   243.1459  |  86.2474  |   88.3007    |    0.0000  
  101    |     2     |  1.1206  |  7.0600  |  155.9657  |    241.4924   |   248.5524  |  85.5267  |   92.5867    |    0.0000  
  102    |     4     |  1.2793  |  0.9896  |  157.2450  |    243.1459   |   244.1355  |  85.9009  |   86.8905    |    0.0000  
  103    |     3     |  1.5355  |  7.8799  |  158.7805  |    243.8056   |   251.6855  |  85.0251  |   92.9050    |    0.0000  
