=== Rodada 5 | s=2 | T=200 | 200 repl. ===

-- Rep 1 (seed_tec=1153, seed_ts=604) --
Cliente  |   Caixa   |   TEC    |    TS    |  Chegada   |  Início Serv. |  Fim Serv.  |  T. Fila  |  T. Sistema  |  T. Ocioso 
   41    |     1     |  1.2271  |  2.8865  |  57.8270   |    157.9302   |   160.8167  |  100.1032 |   102.9897   |    0.0000  
   42    |     1     |  0.9602  |  9.0625  |  58.7871   |    160.8167   |   169.8792  |  102.0295 |   111.0920   |    0.0000  
   43    |     1     |  5.3958  |  0.2389  |  64.1829   |    169.8792   |   170.1181  |  105.6963 |   105.9352   |    0.0000  
   44    |     1     |  0.1676  |  5.9292  |  64.3505   |    170.1181   |   176.0473  |  105.7676 |   111.6968   |    0.0000  
   45    |     1     |  0.0533  |  3.2257  |  64.4038   |    176.0473   |   179.2729  |  111.6435 |   114.8691   |    0.0000  
   46    |     2     |  0.2172  |  0.1470  |  64.6210   |    178.5341   |   178.6811  |  113.9132 |   114.0602   |    0.0000  
   47    |     2     |  0.5771  |  0.6734  |  65.1981   |    178.6811   |   179.3545  |  113.4831 |   114.1564   |    0.0000  
   48    |     1     |  2.1699  | 10.4411  |  67.3679   |    179.2729   |   189.7140  |  111.9050 |   122.3461   |    0.0000  
   49    |     2     |  1.2878  |  0.0612  |  68.6557   |    179.3545   |   179.4156  |  110.6988 |   110.7599   |    0.0000  
   50    |     2     |  0.6335  | 30.8988  |  69.2892   |    179.4156   |   210.3145  |  110.1265 |   141.0253   |    0.0000  
   51    |     1     |  2.6493  | 10.8476  |  71.9384   |    189.7140   |   200.5616  |  117.7755 |   128.6231   |    0.0000  
   52    |     1     |  0.0187  | 12.7968  |  71.9571   |    200.5616   |   213.3584  |  128.6045 |   141.4013   |    0.0000  
   53    |     2     |  0.6555  |  3.8146  |  72.6126   |    210.3145   |   214.1291  |  137.7018 |   141.5164   |    0.0000  
   54    |     1     |  4.7896  |  0.3348  |  77.4023   |    213.3584   |   213.6933  |  135.9561 |   136.2910   |    0.0000  
   55    |     1     |  0.9513  | 20.5542  |  78.3535   |    213.6933   |   234.2475  |  135.3397 |   155.8939   |    0.0000  
   56    |     2     |  1.4662  | 10.6797  |  79.8198   |    214.1291   |   224.8088  |  134.3093 |   144.9890   |    0.0000  
   57    |     2     |  2.7542  | 21.5474  |  82.5740   |    224.8088   |   246.3562  |  142.2348 |   163.7822   |    0.0000  
   58    |     1     |  1.5420  |  0.2539  |  84.1160   |    234.2475   |   234.5013  |  150.1314 |   150.3853   |    0.0000  
   59    |     1     |  0.0920  | 23.7193  |  84.2080   |    234.5013   |   258.2207  |  150.2933 |   174.0127   |    0.0000  
   60    |     2     |  0.6046  |  3.4672  |  84.8125   |    246.3562   |   249.8234  |  161.5437 |   165.0108   |    0.0000  
   61    |     2     |  0.9089  | 24.3997  |  85.7214   |    249.8234   |   274.2231  |  164.1020 |   188.5017   |    0.0000  
   62    |     1     |  2.5264  |  0.0798  |  88.2478   |    258.2207   |   258.3005  |  169.9728 |   170.0526   |    0.0000  
   63    |     1     |  7.0800  | 14.2483  |  95.3278   |    258.3005   |   272.5487  |  162.9726 |   177.2209   |    0.0000  
   64    |     1     |  0.9226  |  7.8574  |  96.2504   |    272.5487   |   280.4062  |  176.2983 |   184.1558   |    0.0000  
   65    |     2     |  1.8427  | 16.7952  |  98.0931   |    274.2231   |   291.0183  |  176.1300 |   192.9253   |    0.0000  
   66    |     1     |  0.0717  |  8.4045  |  98.1648   |    280.4062   |   288.8107  |  182.2414 |   190.6459   |    0.0000  
   67    |     1     |  0.3091  | 18.1390  |  98.4739   |    288.8107   |   306.9497  |  190.3367 |   208.4758   |    0.0000  
   68    |     2     |  0.0485  |  0.6456  |  98.5225   |    291.0183   |   291.6639  |  192.4958 |   193.1414   |    0.0000  
   69    |     2     |  0.0228  | 32.9475  |  98.5453   |    291.6639   |   324.6114  |  193.1186 |   226.0660   |    0.0000  
   70    |     1     |  3.9477  |  6.3953  |  102.4930  |    306.9497   |   313.3450  |  204.4567 |   210.8520   |    0.0000  
   71    |     1     |  0.3826  |  9.3406  |  102.8756  |    313.3450   |   322.6856  |  210.4694 |   219.8099   |    0.0000  
   72    |     1     |  0.7771  | 30.3379  |  103.6528  |    322.6856   |   353.0235  |  219.0328 |   249.3707   |    0.0000  
   73    |     2     |  0.9192  |  0.7020  |  104.5719  |    324.6114   |   325.3133  |  220.0394 |   220.7414   |    0.0000  
   74    |     2     |  2.1649  | 20.2384  |  106.7368  |    325.3133   |   345.5518  |  218.5765 |   238.8150   |    0.0000  
   75    |     2     |  0.5889  | 19.3662  |  107.3257  |    345.5518   |   364.9180  |  238.2261 |   257.5923   |    0.0000  
   76    |     1     |  1.4985  |  8.2589  |  108.8241  |    353.0235   |   361.2824  |  244.1993 |   252.4583   |    0.0000  
   77    |     1     |  5.4795  | 27.7439  |  114.3037  |    361.2824   |   389.0263  |  246.9787 |   274.7226   |    0.0000  
   78    |     2     |  1.3939  | 26.3849  |  115.6976  |    364.9180   |   391.3029  |  249.2204 |   275.6053   |    0.0000  
   79    |     1     |  1.6030  | 21.7115  |  117.3006  |    389.0263   |   410.7378  |  271.7257 |   293.4372   |    0.0000  
   80    |     2     |  1.0253  |  0.9323  |  118.3259  |    391.3029   |   392.2351  |  272.9770 |   273.9092   |    0.0000  
   81    |     2     |  0.2317  | 11.4299  |  118.5576  |    392.2351   |   403.6650  |  273.6775 |   285.1074   |    0.0000  
   82    |     2     |  1.7031  | 14.6225  |  120.2606  |    403.6650   |   418.2875  |  283.4043 |   298.0268   |    0.0000  
   83    |     1     |  1.2567  |  0.1470  |  121.5173  |    410.7378   |   410.8848  |  289.2205 |   289.3675   |    0.0000  
   84    |     1     |  4.3119  |  0.6642  |  125.8293  |    410.8848   |   411.5490  |  285.0556 |   285.7197   |    0.0000  
   85    |     1     |  4.3669  | 28.3963  |  130.1962  |    411.5490   |   439.9453  |  281.3528 |   309.7491   |    0.0000  
   86    |     2     |  2.3637  |  0.0072  |  132.5599  |    418.2875   |   418.2946  |  285.7276 |   285.7348   |    0.0000  
   87    |     2     |  0.1881  |  0.5053  |  132.7480  |    418.2946   |   418.8000  |  285.5466 |   286.0520   |    0.0000  
   88    |     2     |  2.5373  | 13.6617  |  135.2853  |    418.8000   |   432.4617  |  283.5147 |   297.1764   |    0.0000  
   89    |     2     |  2.0059  |  2.1801  |  137.2911  |    432.4617   |   434.6418  |  295.1706 |   297.3506   |    0.0000  
   90    |     2     |  0.3195  |  0.2291  |  137.6107  |    434.6418   |   434.8708  |  297.0311 |   297.2602   |    0.0000  
   91    |     2     |  1.9798  |  4.0103  |  139.5904  |    434.8708   |   438.8812  |  295.2804 |   299.2907   |    0.0000  
   92    |     2     |  0.4870  |  1.9712  |  140.0774  |    438.8812   |   440.8524  |  298.8038 |   300.7750   |    0.0000  
   93    |     1     |  0.0286  |  6.4468  |  140.1060  |    439.9453   |   446.3921  |  299.8393 |   306.2861   |    0.0000  
   94    |     2     |  1.3716  |  1.3907  |  141.4776  |    440.8524   |   442.2432  |  299.3748 |   300.7656   |    0.0000  
   95    |     2     |  1.7318  | 19.2657  |  143.2094  |    442.2432   |   461.5088  |  299.0337 |   318.2994   |    0.0000  
   96    |     1     |  4.4799  | 11.6921  |  147.6894  |    446.3921   |   458.0841  |  298.7027 |   310.3948   |    0.0000  
   97    |     1     |  2.3402  |  9.2278  |  150.0295  |    458.0841   |   467.3119  |  308.0546 |   317.2824   |    0.0000  
   98    |     2     |  0.2456  | 10.6338  |  150.2752  |    461.5088   |   472.1427  |  311.2337 |   321.8675   |    0.0000  
   99    |     1     |  1.1505  |  5.5516  |  151.4256  |    467.3119   |   472.8635  |  315.8863 |   321.4379   |    0.0000  
  100    |     2     |  3.4195  |  2.0533  |  154.8451  |    472.1427   |   474.1960  |  317.2975 |   319.3508   |    0.0000  
  101    |     1     |  1.1206  |  7.0600  |  155.9657  |    472.8635   |   479.9235  |  316.8978 |   323.9577   |    0.0000  
  102    |     2     |  1.2793  |  0.9896  |  157.2450  |    474.1960   |   475.1856  |  316.9510 |   317.9406   |    0.0000  
  103    |     2     |  1.5355  |  7.8799  |  158.7805  |    475.1856   |   483.0655  |  316.4051 |   324.2850   |    0.0000  
