=== Rodada 4 | s=1 | T=200 | 200 repl. ===

-- Rep 1 (seed_tec=1146, seed_ts=1069) --
Cliente  |   Caixa   |   TEC    |    TS    |  Chegada   |  Início Serv. |  Fim Serv.  |  T. Fila  |  T. Sistema  |  T. Ocioso 
   28    |     1     |  1.8774  | 25.8779  |  57.4217   |    259.6342   |   285.5120  |  202.2125 |   228.0904   |    0.0000  
   29    |     1     |  0.6151  |  2.8156  |  58.0367   |    285.5120   |   288.3277  |  227.4753 |   230.2909   |    0.0000  
   30    |     1     |  1.1439  |  4.4585  |  59.1806   |    288.3277   |   292.7862  |  229.1470 |   233.6055   |    0.0000  
   31    |     1     |  2.9597  | 16.1412  |  62.1403   |    292.7862   |   308.9274  |  230.6458 |   246.7870   |    0.0000  
   32    |     1     |  1.4723  |  1.8888  |  63.6126   |    308.9274   |   310.8161  |  245.3147 |   247.2035   |    0.0000  
   33    |     1     |  0.5198  |  4.6065  |  64.1324   |    310.8161   |   315.4226  |  246.6837 |   251.2902   |    0.0000  
   34    |     1     |  1.8611  |  2.4135  |  65.9935   |    315.4226   |   317.8361  |  249.4291 |   251.8426   |    0.0000  
   35    |     1     |  1.1963  |  1.1000  |  67.1898   |    317.8361   |   318.9361  |  250.6463 |   251.7463   |    0.0000  
   36    |     1     |  3.7104  |  1.0010  |  70.9002   |    318.9361   |   319.9371  |  248.0360 |   249.0369   |    0.0000  
   37    |     1     | 11.1461  |  9.8857  |  82.0463   |    319.9371   |   329.8228  |  237.8908 |   247.7765   |    0.0000  
   38    |     1     |  0.3335  |  4.0492  |  82.3798   |    329.8228   |   333.8720  |  247.4430 |   251.4922   |    0.0000  
   39    |     1     |  0.6326  |  6.9597  |  83.0124   |    333.8720   |   340.8318  |  250.8596 |   257.8194   |    0.0000  
   40    |     1     |  0.7769  |  4.8259  |  83.7893   |    340.8318   |   345.6576  |  257.0425 |   261.8684   |    0.0000  
   41    |     1     |  4.4780  | 19.7615  |  88.2673   |    345.6576   |   365.4192  |  257.3903 |   277.1519   |    0.0000  
   42    |     1     | 11.8831  |  8.4846  |  100.1504  |    365.4192   |   373.9038  |  265.2688 |   273.7534   |    0.0000  
   43    |     1     |  3.5579  |  5.1706  |  103.7082  |    373.9038   |   379.0744  |  270.1956 |   275.3661   |    0.0000  
   44    |     1     |  2.1239  |  8.6922  |  105.8321  |    379.0744   |   387.7666  |  273.2423 |   281.9345   |    0.0000  
   45    |     1     |  0.8917  |  5.9833  |  106.7238  |    387.7666   |   393.7498  |  281.0428 |   287.0260   |    0.0000  
   46    |     1     |  2.4212  |  2.8396  |  109.1450  |    393.7498   |   396.5894  |  284.6049 |   287.4445   |    0.0000  
   47    |     1     |  0.3171  | 12.2039  |  109.4620  |    396.5894   |   408.7934  |  287.1274 |   299.3313   |    0.0000  
   48    |     1     |  0.2685  |  2.2810  |  109.7305  |    408.7934   |   411.0744  |  299.0628 |   301.3438   |    0.0000  
   49    |     1     |  1.2863  |  5.1251  |  111.0169  |    411.0744   |   416.1995  |  300.0575 |   305.1826   |    0.0000  
   50    |     1     |  4.1197  |  5.1733  |  115.1366  |    416.1995   |   421.3728  |  301.0629 |   306.2361   |    0.0000  
   51    |     1     |  1.8176  |  7.6795  |  116.9542  |    421.3728   |   429.0522  |  304.4186 |   312.0981   |    0.0000  
   52    |     1     |  1.4654  |  2.9078  |  118.4196  |    429.0522   |   431.9600  |  310.6326 |   313.5404   |    0.0000  
   53    |     1     |  1.4287  | 13.6798  |  119.8483  |    431.9600   |   445.6399  |  312.1117 |   325.7915   |    0.0000  
   54    |     1     |  6.2820  |  1.0645  |  126.1304  |    445.6399   |   446.7044  |  319.5095 |   320.5740   |    0.0000  
   55    |     1     |  0.6635  | 23.3113  |  126.7939  |    446.7044   |   470.0157  |  319.9105 |   343.2218   |    0.0000  
   56    |     1     |  0.4036  |  0.0305  |  127.1975  |    470.0157   |   470.0462  |  342.8182 |   342.8487   |    0.0000  
   57    |     1     |  1.1996  | 19.5272  |  128.3971  |    470.0462   |   489.5734  |  341.6491 |   361.1763   |    0.0000  
   58    |     1     |  0.6735  |  4.1593  |  129.0705  |    489.5734   |   493.7327  |  360.5028 |   364.6621   |    0.0000  
   59    |     1     |  0.0974  |  0.4656  |  129.1679  |    493.7327   |   494.1983  |  364.5648 |   365.0304   |    0.0000  
   60    |     1     |  1.7993  |  2.3736  |  130.9672  |    494.1983   |   496.5719  |  363.2311 |   365.6047   |    0.0000  
   61    |     1     |  0.6227  | 20.8127  |  131.5899  |    496.5719   |   517.3846  |  364.9820 |   385.7947   |    0.0000  
   62    |     1     |  3.3939  |  8.7496  |  134.9839  |    517.3846   |   526.1342  |  382.4007 |   391.1504   |    0.0000  
   63    |     1     |  0.7992  |  0.7010  |  135.7830  |    526.1342   |   526.8352  |  390.3512 |   391.0521   |    0.0000  
   64    |     1     |  0.9829  | 24.5958  |  136.7659  |    526.8352   |   551.4309  |  390.0693 |   414.6650   |    0.0000  
   65    |     1     |  0.7367  |  2.6234  |  137.5027  |    551.4309   |   554.0543  |  413.9283 |   416.5517   |    0.0000  
   66    |     1     |  4.6603  | 22.3651  |  142.1630  |    554.0543   |   576.4194  |  411.8914 |   434.2564   |    0.0000  
   67    |     1     | 12.8689  |  5.4107  |  155.0319  |    576.4194   |   581.8300  |  421.3875 |   426.7982   |    0.0000  
   68    |     1     |  0.0406  |  0.0525  |  155.0725  |    581.8300   |   581.8825  |  426.7576 |   426.8100   |    0.0000  
   69    |     1     |  3.9635  | 14.6615  |  159.0359  |    581.8825   |   596.5440  |  422.8465 |   437.5080   |    0.0000  
   70    |     1     |  1.3216  |  1.4162  |  160.3575  |    596.5440   |   597.9602  |  436.1864 |   437.6026   |    0.0000  
   71    |     1     |  0.4206  | 10.9042  |  160.7782  |    597.9602   |   608.8644  |  437.1820 |   448.0862   |    0.0000  
   72    |     1     |  2.9665  |  3.4715  |  163.7446  |    608.8644   |   612.3359  |  445.1198 |   448.5912   |    0.0000  
   73    |     1     |  1.2482  | 12.8577  |  164.9928  |    612.3359   |   625.1936  |  447.3430 |   460.2008   |    0.0000  
   74    |     1     |  2.8981  |  1.1063  |  167.8910  |    625.1936   |   626.2999  |  457.3026 |   458.4089   |    0.0000  
   75    |     1     |  4.8045  |  9.6327  |  172.6955  |    626.2999   |   635.9327  |  453.6044 |   463.2372   |    0.0000  
   76    |     1     |  2.7336  |  5.6647  |  175.4292  |    635.9327   |   641.5974  |  460.5035 |   466.1682   |    0.0000  
   77    |     1     |  2.0266  |  0.7759  |  177.4557  |    641.5974   |   642.3732  |  464.1416 |   464.9175   |    0.0000  
   78    |     1     |  1.8514  |  4.9328  |  179.3072  |    642.3732   |   647.3060  |  463.0661 |   467.9988   |    0.0000  
   79    |     1     |  0.7267  | 22.6762  |  180.0338  |    647.3060   |   669.9822  |  467.2721 |   489.9484   |    0.0000  
   80    |     1     |  0.8480  |  8.4293  |  180.8819  |    669.9822   |   678.4115  |  489.1003 |   497.5296   |    0.0000  
   81    |     1     |  0.7754  |  0.5232  |  181.6573  |    678.4115   |   678.9347  |  496.7542 |   497.2774   |    0.0000  
   82    |     1     |  0.8048  | 33.2908  |  182.4620  |    678.9347   |   712.2254  |  496.4726 |   529.7634   |    0.0000  
   83    |     1     |  3.3815  |  0.3052  |  185.8435  |    712.2254   |   712.5306  |  526.3820 |   526.6871   |    0.0000  
   84    |     1     |  0.0614  |  0.3373  |  185.9049  |    712.5306   |   712.8679  |  526.6257 |   526.9630   |    0.0000  
   85    |     1     |  8.9814  | 14.8538  |  194.8862  |    712.8679   |   727.7217  |  517.9817 |   532.8354   |    0.0000  
   86    |     1     |  1.5672  |  0.1460  |  196.4534  |    727.7217   |   727.8677  |  531.2682 |   531.4142   |    0.0000  
   87    |     1     |  0.6757  | 29.8357  |  197.1292  |    727.8677   |   757.7034  |  530.7385 |   560.5742   |    0.0000  
   88    |     1     |  2.2655  |  6.1184  |  199.3946  |    757.7034   |   763.8218  |  558.3087 |   564.4271   |    0.0000  

  Clientes simulados:       88
  Tempo médio na fila:      286.9609
  Tempo médio de serviço:   8.5727
  Tempo médio no sistema:   295.5336
  Tempo médio ocioso:       0.1071
    caixa 1 — ocioso acum.: 9.4280

-- Rep 2 (seed_tec=855, seed_ts=1163) --
Cliente  |   Caixa   |   TEC    |    TS    |  Chegada   |  Início Serv. |  Fim Serv.  |  T. Fila  |  T. Sistema  |  T. Ocioso 
---------+-----------+----------+----------+------------+---------------+-------------+-----------+--------------+------------
   1     |     1     | 10.0138  | 37.5940  |  10.0138   |    10.0138    |   47.6079   |   0.0000  |   37.5940    |   10.0138  
   2     |     1     |  1.5323  |  0.1743  |  11.5461   |    47.6079    |   47.7822   |  36.0618  |   36.2361    |    0.0000  
   3     |     1     |  6.3141  |  2.1014  |  17.8602   |    47.7822    |   49.8836   |  29.9219  |   32.0234    |    0.0000  
   4     |     1     |  3.8502  |  7.1308  |  21.7104   |    49.8836    |   57.0143   |  28.1732  |   35.3040    |    0.0000  
   5     |     1     |  1.3233  |  3.9767  |  23.0337   |    57.0143    |   60.9911   |  33.9806  |   37.9573    |    0.0000  
   6     |     1     |  3.1203  |  3.4520  |  26.1540   |    60.9911    |   64.4431   |  34.8370  |   38.2891    |    0.0000  
   7     |     1     |  2.9999  |  2.7074  |  29.1539   |    64.4431    |   67.1505   |  35.2892  |   37.9966    |    0.0000  
   8     |     1     |  1.6910  |  5.2366  |  30.8449   |    67.1505    |   72.3871   |  36.3056  |   41.5422    |    0.0000  
   9     |     1     |  0.4502  | 30.6362  |  31.2951   |    72.3871    |   103.0233  |  41.0919  |   71.7281    |    0.0000  
   10    |     1     |  3.6351  | 24.3195  |  34.9302   |    103.0233   |   127.3427  |  68.0930  |   92.4125    |    0.0000  
   11    |     1     |  0.2235  | 34.7942  |  35.1537   |    127.3427   |   162.1370  |  92.1890  |   126.9833   |    0.0000  
   12    |     1     |  4.5853  | 20.0827  |  39.7390   |    162.1370   |   182.2197  |  122.3980 |   142.4807   |    0.0000  
   13    |     1     |  1.4873  |  7.0803  |  41.2263   |    182.2197   |   189.3000  |  140.9934 |   148.0737   |    0.0000  
   14    |     1     |  1.1627  | 12.5862  |  42.3890   |    189.3000   |   201.8862  |  146.9110 |   159.4972   |    0.0000  
   15    |     1     |  0.6858  | 13.9036  |  43.0748   |    201.8862   |   215.7898  |  158.8114 |   172.7150   |    0.0000  
   16    |     1     |  0.2248  | 25.4903  |  43.2997   |    215.7898   |   241.2801  |  172.4901 |   197.9804   |    0.0000  
   17    |     1     |  0.3661  |  4.8303  |  43.6658   |    241.2801   |   246.1105  |  197.6143 |   202.4447   |    0.0000  
   18    |     1     |  1.0827  |  0.3852  |  44.7485   |    246.1105   |   246.4957  |  201.3619 |   201.7471   |    0.0000  
   19    |     1     |  0.3960  |  0.7334  |  45.1445   |    246.4957   |   247.2291  |  201.3512 |   202.0846   |    0.0000  
   20    |     1     |  3.7927  |  2.4357  |  48.9372   |    247.2291   |   249.6647  |  198.2918 |   200.7275   |    0.0000  
   21    |     1     |  0.1015  |  4.9862  |  49.0387   |    249.6647   |   254.6509  |  200.6260 |   205.6122   |    0.0000  
   22    |     1     |  3.3144  |  2.6652  |  52.3532   |    254.6509   |   257.3161  |  202.2977 |   204.9629   |    0.0000  
   23    |     1     |  1.1067  |  0.1630  |  53.4598   |    257.3161   |   257.4790  |  203.8562 |   204.0192   |    0.0000  
   24    |     1     |  1.2956  | 18.6115  |  54.7554   |    257.4790   |   276.0905  |  202.7236 |   221.3351   |    0.0000  
   25    |     1     |  1.4986  | 19.0796  |  56.2540   |    276.0905   |   295.1701  |  219.8365 |   238.9161   |    0.0000  
   26    |     1     |  1.2921  |  1.6055  |  57.5462   |    295.1701   |   296.7756  |  237.6239 |   239.2294   |    0.0000  
   27    |     1     |  0.9241  |  0.3669  |  58.4703   |    296.7756   |   297.1425  |  238.3053 |   238.6722   |    0.0000  
   28    |     1     |  4.5910  |  5.4221  |  63.0613   |    297.1425   |   302.5646  |  234.0813 |   239.5034   |    0.0000  
   29    |     1     |  0.7729  |  1.7130  |  63.8342   |    302.5646   |   304.2776  |  238.7304 |   240.4434   |    0.0000  
   30    |     1     |  1.3157  |  5.7944  |  65.1499   |    304.2776   |   310.0720  |  239.1277 |   244.9221   |    0.0000  
   31    |     1     |  2.2521  |  2.8178  |  67.4020   |    310.0720   |   312.8898  |  242.6700 |   245.4877   |    0.0000  
   32    |     1     |  0.7733  |  6.6350  |  68.1753   |    312.8898   |   319.5248  |  244.7144 |   251.3495   |    0.0000  
   33    |     1     |  1.8461  | 11.6595  |  70.0214   |    319.5248   |   331.1843  |  249.5034 |   261.1629   |    0.0000  
   34    |     1     |  1.0820  | 12.8265  |  71.1034   |    331.1843   |   344.0108  |  260.0809 |   272.9073   |    0.0000  
   35    |     1     |  2.0996  | 22.0876  |  73.2030   |    344.0108   |   366.0984  |  270.8078 |   292.8954   |    0.0000  
   36    |     1     |  0.8918  |  2.4478  |  74.0948   |    366.0984   |   368.5462  |  292.0036 |   294.4514   |    0.0000  
   37    |     1     |  0.1975  |  2.2097  |  74.2923   |    368.5462   |   370.7558  |  294.2539 |   296.4636   |    0.0000  
   38    |     1     |  0.6268  |  2.7920  |  74.9190   |    370.7558   |   373.5478  |  295.8368 |   298.6288   |    0.0000  
   39    |     1     |  2.1756  |  4.4065  |  77.0946   |    373.5478   |   377.9543  |  296.4532 |   300.8598   |    0.0000  
   40    |     1     |  2.0181  |  0.9424  |  79.1127   |    377.9543   |   378.8967  |  298.8416 |   299.7840   |    0.0000  
   41    |     1     |  3.0443  |  9.4675  |  82.1570   |    378.8967   |   388.3643  |  296.7398 |   306.2073   |    0.0000  
   42    |     1     |  5.0391  |  2.7853  |  87.1961   |    388.3643   |   391.1496  |  301.1682 |   303.9535   |    0.0000  
   43    |     1     |  0.2679  |  6.3165  |  87.4640   |    391.1496   |   397.4660  |  303.6856 |   310.0021   |    0.0000  
   44    |     1     |  4.2533  | 15.0271  |  91.7172   |    397.4660   |   412.4931  |  305.7488 |   320.7759   |    0.0000  
   45    |     1     |  6.0573  |  2.6715  |  97.7745   |    412.4931   |   415.1646  |  314.7186 |   317.3901   |    0.0000  
   46    |     1     |  3.8424  |  5.0236  |  101.6169  |    415.1646   |   420.1882  |  313.5477 |   318.5713   |    0.0000  
   47    |     1     |  6.0863  |  4.2051  |  107.7032  |    420.1882   |   424.3934  |  312.4850 |   316.6901   |    0.0000  
   48    |     1     |  1.7132  |  0.7160  |  109.4165  |    424.3934   |   425.1093  |  314.9769 |   315.6929   |    0.0000  
   49    |     1     |  3.5793  | 14.5765  |  112.9957  |    425.1093   |   439.6859  |  312.1136 |   326.6901   |    0.0000  
   50    |     1     |  4.0537  |  4.8343  |  117.0494  |    439.6859   |   444.5201  |  322.6365 |   327.4707   |    0.0000  
   51    |     1     |  2.0824  |  6.6883  |  119.1318  |    444.5201   |   451.2084  |  325.3884 |   332.0766   |    0.0000  
   52    |     1     |  1.5502  |  4.0594  |  120.6820  |    451.2084   |   455.2678  |  330.5264 |   334.5858   |    0.0000  
   53    |     1     |  2.4271  |  5.0539  |  123.1091  |    455.2678   |   460.3217  |  332.1587 |   337.2127   |    0.0000  
   54    |     1     |  6.1868  |  2.6653  |  129.2958  |    460.3217   |   462.9870  |  331.0259 |   333.6912   |    0.0000  
   55    |     1     |  3.5257  |  1.5373  |  132.8215  |    462.9870   |   464.5243  |  330.1655 |   331.7028   |    0.0000  
   56    |     1     |  2.0231  |  3.4725  |  134.8446  |    464.5243   |   467.9968  |  329.6797 |   333.1522   |    0.0000  
   57    |     1     |  0.0561  |  1.5904  |  134.9007  |    467.9968   |   469.5872  |  333.0962 |   334.6865   |    0.0000  
   58    |     1     |  1.4019  |  0.2086  |  136.3025  |    469.5872   |   469.7958  |  333.2847 |   333.4933   |    0.0000  
   59    |     1     |  1.9727  |  7.1519  |  138.2753  |    469.7958   |   476.9477  |  331.5205 |   338.6724   |    0.0000  
   60    |     1     |  0.4905  |  6.6352  |  138.7658  |    476.9477   |   483.5828  |  338.1819 |   344.8171   |    0.0000  
   61    |     1     |  1.4746  | 17.5465  |  140.2404  |    483.5828   |   501.1294  |  343.3424 |   360.8889   |    0.0000  
   62    |     1     |  2.0044  |  2.1942  |  142.2448  |    501.1294   |   503.3235  |  358.8846 |   361.0787   |    0.0000  
   63    |     1     |  1.6897  |  6.4317  |  143.9345  |    503.3235   |   509.7552  |  359.3891 |   365.8207   |    0.0000  
   64    |     1     |  0.5145  | 26.7486  |  144.4490  |    509.7552   |   536.5038  |  365.3062 |   392.0548   |    0.0000  
   65    |     1     |  1.0929  |  6.1296  |  145.5419  |    536.5038   |   542.6334  |  390.9619 |   397.0915   |    0.0000  
   66    |     1     |  2.0993  |  5.6274  |  147.6411  |    542.6334   |   548.2608  |  394.9922 |   400.6197   |    0.0000  
   67    |     1     |  1.1828  |  5.1387  |  148.8239  |    548.2608   |   553.3995  |  399.4369 |   404.5756   |    0.0000  
   68    |     1     |  1.1011  |  5.1952  |  149.9251  |    553.3995   |   558.5947  |  403.4744 |   408.6697   |    0.0000  
   69    |     1     |  2.1669  | 11.0960  |  152.0919  |    558.5947   |   569.6908  |  406.5028 |   417.5989   |    0.0000  
   70    |     1     |  5.7842  |  2.0891  |  157.8761  |    569.6908   |   571.7799  |  411.8146 |   413.9037   |    0.0000  
   71    |     1     |  4.5159  |  9.0569  |  162.3920  |    571.7799   |   580.8368  |  409.3879 |   418.4448   |    0.0000  
   72    |     1     |  1.6350  |  2.2238  |  164.0270  |    580.8368   |   583.0606  |  416.8098 |   419.0336   |    0.0000  
   73    |     1     |  0.1998  | 11.2150  |  164.2268  |    583.0606   |   594.2756  |  418.8338 |   430.0488   |    0.0000  
   74    |     1     |  2.3173  |  2.0942  |  166.5440  |    594.2756   |   596.3698  |  427.7316 |   429.8257   |    0.0000  
   75    |     1     |  0.1365  | 18.7290  |  166.6806  |    596.3698   |   615.0988  |  429.6892 |   448.4183   |    0.0000  
   76    |     1     |  4.5817  | 15.1506  |  171.2623  |    615.0988   |   630.2495  |  443.8366 |   458.9872   |    0.0000  
   77    |     1     |  1.2403  |  8.1802  |  172.5026  |    630.2495   |   638.4296  |  457.7469 |   465.9271   |    0.0000  
   78    |     1     |  0.3925  | 11.1652  |  172.8951  |    638.4296   |   649.5948  |  465.5346 |   476.6997   |    0.0000  
   79    |     1     |  4.7142  |  3.5567  |  177.6093  |    649.5948   |   653.1515  |  471.9855 |   475.5423   |    0.0000  
   80    |     1     |  1.2891  |  2.3240  |  178.8984  |    653.1515   |   655.4755  |  474.2531 |   476.5771   |    0.0000  
   81    |     1     |  0.4872  |  2.2853  |  179.3856  |    655.4755   |   657.7608  |  476.0899 |   478.3752   |    0.0000  
   82    |     1     |  3.3491  |  1.7858  |  182.7347  |    657.7608   |   659.5466  |  475.0261 |   476.8119   |    0.0000  
   83    |     1     |  1.1352  |  6.3149  |  183.8699  |    659.5466   |   665.8615  |  475.6767 |   481.9916   |    0.0000  
   84    |     1     |  0.9263  |  3.1620  |  184.7963  |    665.8615   |   669.0235  |  481.0652 |   484.2272   |    0.0000  
   85    |     1     |  2.0922  |  2.0762  |  186.8885  |    669.0235   |   671.0997  |  482.1350 |   484.2112   |    0.0000  
   86    |     1     |  2.6971  | 14.7111  |  189.5856  |    671.0997   |   685.8108  |  481.5141 |   496.2252   |    0.0000  
   87    |     1     |  1.5017  | 11.7884  |  191.0873  |    685.8108   |   697.5992  |  494.7235 |   506.5119   |    0.0000  
   88    |     1     |  2.9633  |  3.3953  |  194.0506  |    697.5992   |   700.9945  |  503.5486 |   506.9439   |    0.0000  
   89    |     1     |  1.2454  |  7.9645  |  195.2960  |    700.9945   |   708.9590  |  505.6984 |   513.6630   |    0.0000  
   90    |     1     |  0.6315  |  7.1429  |  195.9275  |    708.9590   |   716.1019  |  513.0315 |   520.1743   |    0.0000  
   91    |     1     |  1.9267  | 12.6529  |  197.8542  |    716.1019   |   728.7548  |  518.2477 |   530.9006   |    0.0000  
   92    |     1     |  0.1993  | 11.0174  |  198.0535  |    728.7548   |   739.7722  |  530.7013 |   541.7187   |    0.0000  

  Clientes simulados:       92
  Tempo médio na fila:      299.3344
  Tempo médio de serviço:   7.9322
  Tempo médio no sistema:   307.2665
  Tempo médio ocioso:       0.1088
    caixa 1 — ocioso acum.: 10.0138

-- Rep 3 (seed_tec=1911, seed_ts=634) --
Cliente  |   Caixa   |   TEC    |    TS    |  Chegada   |  Início Serv. |  Fim Serv.  |  T. Fila  |  T. Sistema  |  T. Ocioso 
---------+-----------+----------+----------+------------+---------------+-------------+-----------+--------------+------------
   1     |     1     |  8.4053  | 42.4477  |   8.4053   |     8.4053    |   50.8530   |   0.0000  |   42.4477    |    8.4053  
   2     |     1     |  1.9955  |  7.4318  |  10.4007   |    50.8530    |   58.2848   |  40.4522  |   47.8840    |    0.0000  
   3     |     1     |  0.0780  | 23.3837  |  10.4787   |    58.2848    |   81.6685   |  47.8061  |   71.1898    |    0.0000  
   4     |     1     |  1.4663  |  1.9449  |  11.9450   |    81.6685    |   83.6134   |  69.7235  |   71.6684    |    0.0000  
   5     |     1     |  4.2709  |  2.0450  |  16.2159   |    83.6134    |   85.6584   |  67.3975  |   69.4425    |    0.0000  
   6     |     1     |  1.6833  |  1.5864  |  17.8991   |    85.6584    |   87.2448   |  67.7593  |   69.3457    |    0.0000  
   7     |     1     |  0.2057  |  1.5265  |  18.1048   |    87.2448    |   88.7713   |  69.1400  |   70.6665    |    0.0000  
   8     |     1     |  2.3393  |  7.3257  |  20.4441   |    88.7713    |   96.0970   |  68.3271  |   75.6529    |    0.0000  
   9     |     1     |  3.9986  |  3.1571  |  24.4427   |    96.0970    |   99.2542   |  71.6543  |   74.8114    |    0.0000  
   10    |     1     |  3.2377  |  4.1496  |  27.6805   |    99.2542    |   103.4037  |  71.5737  |   75.7233    |    0.0000  
   11    |     1     |  0.2729  | 15.7108  |  27.9533   |    103.4037   |   119.1145  |  75.4504  |   91.1612    |    0.0000  
   12    |     1     |  1.0061  |  9.3700  |  28.9594   |    119.1145   |   128.4845  |  90.1551  |   99.5251    |    0.0000  
   13    |     1     |  0.0511  |  1.4711  |  29.0105   |    128.4845   |   129.9556  |  99.4740  |   100.9451   |    0.0000  
   14    |     1     |  5.3971  |  0.6782  |  34.4076   |    129.9556   |   130.6338  |  95.5480  |   96.2262    |    0.0000  
   15    |     1     |  3.6014  |  0.8903  |  38.0090   |    130.6338   |   131.5242  |  92.6248  |   93.5152    |    0.0000  
   16    |     1     |  2.7168  |  1.4914  |  40.7258   |    131.5242   |   133.0155  |  90.7984  |   92.2898    |    0.0000  
   17    |     1     |  1.1367  |  5.4070  |  41.8624   |    133.0155   |   138.4226  |  91.1531  |   96.5601    |    0.0000  
   18    |     1     |  0.6815  |  1.0168  |  42.5439   |    138.4226   |   139.4393  |  95.8786  |   96.8954    |    0.0000  
   19    |     1     |  0.6926  | 19.6718  |  43.2365   |    139.4393   |   159.1111  |  96.2028  |   115.8746   |    0.0000  
   20    |     1     |  0.6144  |  7.7833  |  43.8509   |    159.1111   |   166.8945  |  115.2602 |   123.0436   |    0.0000  
   21    |     1     |  0.4074  |  3.0138  |  44.2583   |    166.8945   |   169.9082  |  122.6362 |   125.6499   |    0.0000  
   22    |     1     |  1.7224  |  7.0571  |  45.9807   |    169.9082   |   176.9653  |  123.9275 |   130.9846   |    0.0000  
   23    |     1     |  1.2534  |  7.1096  |  47.2341   |    176.9653   |   184.0749  |  129.7312 |   136.8408   |    0.0000  
   24    |     1     |  5.4933  |  0.8719  |  52.7274   |    184.0749   |   184.9468  |  131.3475 |   132.2194   |    0.0000  
   25    |     1     |  7.3835  |  6.0434  |  60.1109   |    184.9468   |   190.9902  |  124.8358 |   130.8793   |    0.0000  
   26    |     1     |  0.0798  | 20.9554  |  60.1907   |    190.9902   |   211.9456  |  130.7995 |   151.7549   |    0.0000  
